ID	adj.P.Val	P.Value	t	B	logFC	GeneSymbol
100551499_at	0.1227422	7.29e-03	2.7761682	-2.55591	0.17422509	LINC00159
958_at	0.1227422	7.29e-03	-2.776095	-2.55608	-0.36053247	CD40
11011_at	0.1227422	7.30e-03	2.7759462	-2.55643	0.25372604	TLK2
55010_at	0.1230068	7.32e-03	2.7748596	-2.55898	0.38131305	PARPBP
10068_at	0.1230068	7.32e-03	-2.7746569	-2.55945	-0.19900686	IL18BP
2043_at	0.1233111	7.34e-03	-2.7735007	-2.56216	-0.31668521	EPHA4
9788_at	0.1236061	7.37e-03	-2.7723742	-2.56479	-0.36128882	MTSS1
28595_at	0.123695	7.38e-03	-2.7718613	-2.56599	-0.50582659	TRBV7-3
2968_at	0.1237344	7.38e-03	-2.7714952	-2.56685	-0.12505803	GTF2H4
85315_at	0.1241854	7.42e-03	-2.7697665	-2.57089	-0.35588603	PAQR8
644128_at	0.1241854	7.43e-03	-2.769371	-2.57182	-0.32731204	RPL23AP53
284485_at	0.1241854	7.43e-03	-2.7693502	-2.57187	-0.26051679	RIIAD1
3805_at	0.1241854	7.43e-03	-2.7691644	-2.5723	-0.21243111	KIR2DL4
25804_at	0.1242831	7.44e-03	-2.7686271	-2.57356	-0.18425971	LSM4
7272_at	0.1243151	7.45e-03	2.7681282	-2.57473	0.36684866	TTK
25897_at	0.1243151	7.45e-03	2.7680367	-2.57494	0.25023138	RNF19A
56104_at	0.1244023	7.47e-03	-2.7670985	-2.57713	-0.2879412	PCDHGB1
22838_at	0.1244023	7.48e-03	-2.7667437	-2.57796	-0.23162115	RNF44
3759_at	0.1244023	7.48e-03	2.7666431	-2.5782	0.55895258	KCNJ2
285955_at	0.1244023	7.48e-03	-2.7665649	-2.57838	-0.29122362	SPDYE1
56477_at	0.1244023	7.48e-03	-2.7665414	-2.57843	-0.27424918	CCL28
51390_at	0.124466	7.49e-03	2.7661063	-2.57945	0.22887485	AIG1
5300_at	0.1246262	7.51e-03	-2.7652501	-2.58145	-0.22264574	PIN1
140707_at	0.1246262	7.52e-03	-2.764975	-2.58209	-0.16609554	BRI3BP
10308_at	0.1246262	7.52e-03	2.7648928	-2.58229	0.4700602	ZNF267
23456_at	0.1247724	7.53e-03	2.7641954	-2.58391	0.39220684	ABCB10
26511_at	0.1247724	7.54e-03	2.763594	-2.58532	0.41768872	CHIC2
133418_at	0.1247724	7.55e-03	2.7633583	-2.58587	0.5200158	EMB
493911_at	0.1247724	7.55e-03	-2.7633075	-2.58599	-0.43935583	PHOSPHO2
3707_at	0.1247724	7.55e-03	-2.7632307	-2.58617	-0.28747004	ITPKB
3098_at	0.1251431	7.58e-03	2.7618932	-2.58929	0.49659204	HK1
23527_at	0.125213	7.59e-03	2.7612656	-2.59075	0.43833624	ACAP2
9969_at	0.125213	7.59e-03	2.7611966	-2.59091	0.3564659	MED13
65251_at	0.1253535	7.61e-03	-2.7605385	-2.59245	-0.31373236	ZNF649
6513_at	0.1254683	7.62e-03	2.7599561	-2.59381	0.61029856	SLC2A1
84342_at	0.1255584	7.63e-03	-2.7594465	-2.595	-0.27176787	COG8
64940_at	0.1260101	7.66e-03	-2.757879	-2.59865	-0.37373435	STAG3L4
8522_at	0.126031	7.67e-03	2.757573	-2.59936	0.5227163	GAS7
217_at	0.126465	7.70e-03	2.7559276	-2.6032	0.33527653	ALDH2
2308_at	0.126465	7.71e-03	-2.7557489	-2.60361	-0.21619122	FOXO1
7504_at	0.126465	7.71e-03	2.7555726	-2.60403	1.03089161	XK
7514_at	0.1265193	7.72e-03	2.7549553	-2.60546	0.3348829	XPO1
100528032_at	0.1265193	7.72e-03	-2.7549258	-2.60553	-0.78290012	KLRC4-KLRK1
23495_at	0.126891	7.76e-03	-2.7533998	-2.60909	-0.22007639	TNFRSF13B
51327_at	0.126891	7.76e-03	2.7531593	-2.60964	0.97108759	AHSP
30837_at	0.126891	7.77e-03	-2.7528435	-2.61038	-0.17796287	SOCS7
6641_at	0.126891	7.77e-03	2.7528245	-2.61042	0.30322656	SNTB1
171568_at	0.126891	7.77e-03	-2.7526251	-2.61089	-0.25935945	POLR3H
56829_at	0.1271831	7.80e-03	2.7515336	-2.61343	0.40162876	ZC3HAV1
84276_at	0.1272238	7.80e-03	-2.7511721	-2.61427	-0.18317903	NICN1
199675_at	0.127253	7.81e-03	2.7508443	-2.61503	0.58224824	MCEMP1
8831_at	0.1273409	7.82e-03	-2.7502698	-2.61637	-0.22945524	SYNGAP1
56913_at	0.1273409	7.83e-03	2.7501038	-2.61676	0.45744473	C1GALT1
2934_at	0.1273443	7.83e-03	2.7498511	-2.61734	0.32705982	GSN
100127889_at	0.1273493	7.84e-03	2.7495942	-2.61794	0.32187472	C10orf131
10107_at	0.1274309	7.85e-03	2.7491141	-2.61906	0.41288749	TRIM10
975_at	0.1274309	7.85e-03	-2.7488731	-2.61962	-0.46525878	CD81
9880_at	0.1274563	7.86e-03	-2.7485572	-2.62035	-0.42612283	ZBTB39
3145_at	0.1276985	7.88e-03	2.7473337	-2.6232	0.69909488	HMBS
4676_at	0.1276985	7.89e-03	2.7468984	-2.62421	0.4099584	NAP1L4
387707_at	0.1276985	7.90e-03	2.7466758	-2.62472	0.27541853	CC2D2B
28720_at	0.1276985	7.90e-03	-2.7465824	-2.62494	-0.70332549	TRAJ35
101927621_at	0.1276985	7.90e-03	-2.7465372	-2.62505	-0.20855212	LINC01534
53831_at	0.1276985	7.90e-03	2.7464065	-2.62535	0.38428475	GPR84
326342_at	0.1279653	7.93e-03	-2.7453603	-2.62778	-0.71632271	ADGRE4P
84888_at	0.1279653	7.93e-03	2.7450892	-2.62841	0.30438766	SPPL2A
91614_at	0.1279653	7.94e-03	-2.7449125	-2.62882	-0.17170766	DEPDC7
5581_at	0.1280899	7.95e-03	2.7443118	-2.63022	0.32512509	PRKCE
11339_at	0.1282095	7.96e-03	2.7436942	-2.63165	0.21213226	OIP5
5606_at	0.1282095	7.97e-03	2.7433589	-2.63243	0.53550343	MAP2K3
114625_at	0.1282095	7.97e-03	2.7432316	-2.63272	0.42082963	ERMAP
148213_at	0.1282095	7.99e-03	-2.7425472	-2.63431	-0.43939748	ZNF681
57692_at	0.1282095	7.99e-03	-2.7424446	-2.63455	-0.14673051	MAGEE1
100874284_at	0.1282095	7.99e-03	-2.7424197	-2.63461	-0.16644131	DNM3-IT1
6507_at	0.1282095	7.99e-03	2.7422855	-2.63492	0.27239569	SLC1A3
6375_at	0.1288101	8.04e-03	-2.7403176	-2.63949	-0.30834855	XCL1
3309_at	0.12889	8.05e-03	2.7398486	-2.64057	0.29067143	HSPA5
653659_at	0.1291656	8.07e-03	2.7387703	-2.64307	0.44876402	TMEM183B
84513_at	0.1291656	8.08e-03	-2.7384664	-2.64378	-0.27324927	PPAPDC1B
84923_at	0.1291656	8.08e-03	2.7381202	-2.64458	0.62011424	FAM104A
3010_at	0.1291656	8.09e-03	2.7380327	-2.64479	0.57087122	HIST1H1T
28710_at	0.1291656	8.09e-03	-2.7378623	-2.64518	-0.68078986	TRAJ45
2729_at	0.1292843	8.10e-03	2.7371936	-2.64673	0.62139187	GCLC
57186_at	0.1292843	8.11e-03	2.7368197	-2.6476	0.51155439	RALGAPA2
23312_at	0.1292843	8.11e-03	2.7367027	-2.64787	0.40867256	DMXL2
150291_at	0.1292843	8.12e-03	2.736568	-2.64818	0.17237849	MORC2-AS1
8450_at	0.1294106	8.14e-03	2.7356668	-2.65027	0.27928647	CUL4B
5875_at	0.1294106	8.14e-03	-2.7356007	-2.65042	-0.18856935	RABGGTA
26019_at	0.1294106	8.14e-03	2.7353373	-2.65103	0.31326277	UPF2
57659_at	0.1294106	8.15e-03	-2.7352542	-2.65122	-0.37233908	ZBTB4
51754_at	0.1298065	8.18e-03	-2.7338854	-2.65439	-0.16480013	TMEM8B
6744_at	0.1299099	8.19e-03	2.7333526	-2.65563	0.27949803	SSFA2
27020_at	0.1301361	8.21e-03	2.7324706	-2.65767	0.24017375	NPTN
100233209_at	0.1302288	8.22e-03	-2.7319694	-2.65883	-0.495359	PCED1B-AS1
140947_at	0.1305265	8.24e-03	-2.730886	-2.66134	-0.21654939	DCANP1
27333_at	0.1305488	8.25e-03	2.7305731	-2.66206	0.18627741	GOLIM4
101929331_at	0.1305488	8.26e-03	-2.73013	-2.66308	-0.32846491	LOC101929331
221188_at	0.1305488	8.26e-03	-2.7299879	-2.66341	-0.35259865	ADGRG5
8520_at	0.1305488	8.27e-03	2.7298748	-2.66367	0.43350318	HAT1
80152_at	0.1305666	8.27e-03	-2.7295876	-2.66434	-0.14190907	CENPT
6443_at	0.1310619	8.32e-03	-2.7274911	-2.66919	-0.31263189	SGCB
25943_at	0.1310619	8.32e-03	-2.7274493	-2.66928	-0.27302805	C20orf194
54855_at	0.1310619	8.32e-03	2.727343	-2.66953	0.83150051	FAM46C
100130705_at	0.1310619	8.33e-03	-2.727	-2.67032	-0.16251561	LOC100130705
29919_at	0.1310619	8.33e-03	2.7268782	-2.6706	0.35490545	C18orf8
93183_at	0.1310619	8.34e-03	-2.7266986	-2.67102	-0.33369215	PIGM
695_at	0.1310619	8.34e-03	2.7265305	-2.67141	0.29205682	BTK
6919_at	0.1311307	8.35e-03	-2.7261001	-2.6724	-0.15183558	TCEA2
5909_at	0.1314412	8.38e-03	2.7249868	-2.67497	0.97225726	RAP1GAP
80315_at	0.1316451	8.39e-03	2.7241763	-2.67684	0.43398362	CPEB4
6322_at	0.131906	8.42e-03	-2.7232061	-2.67908	-0.4502636	SCML1
55086_at	0.1319731	8.43e-03	-2.7227821	-2.68006	-0.27237751	CXorf57
9435_at	0.1320618	8.44e-03	-2.7221387	-2.68155	-0.17938127	CHST2
10379_at	0.1320618	8.45e-03	2.7217483	-2.68245	0.40365753	IRF9
284613_at	0.1320618	8.46e-03	-2.7214128	-2.68322	-0.18508134	CYB561D1
105372267_at	0.1320618	8.46e-03	-2.7213703	-2.68332	-0.20305336	LOC105372267
8342_at	0.1320618	8.46e-03	2.7213583	-2.68335	0.69722867	HIST1H2BM
759_at	0.1323383	8.48e-03	2.720347	-2.68568	1.02549815	CA1
79673_at	0.1324784	8.50e-03	-2.7197196	-2.68713	-0.14269383	ZNF329
54902_at	0.1325008	8.51e-03	-2.7192043	-2.68832	-0.28222143	TTC19
26049_at	0.1325008	8.51e-03	-2.7191884	-2.68835	-0.32836776	FAM169A
80271_at	0.1325354	8.51e-03	2.7188576	-2.68912	0.31115423	ITPKC
100874110_at	0.1325361	8.52e-03	-2.7186219	-2.68966	-0.27762913	GLYCTK-AS1
79718_at	0.132906	8.55e-03	2.7173521	-2.69259	0.36769586	TBL1XR1
407042_at	0.1329205	8.56e-03	-2.716881	-2.69367	-0.12331006	MIR34C
5535_at	0.1329205	8.56e-03	2.7168279	-2.69379	0.20281321	PPP3R2
4316_at	0.1329205	8.57e-03	-2.7166113	-2.69429	-0.15577528	MMP7
2180_at	0.1330587	8.58e-03	2.7159917	-2.69572	0.59279214	ACSL1
121512_at	0.1331488	8.59e-03	2.7155068	-2.69684	0.46882693	FGD4
254428_at	0.1332252	8.60e-03	-2.7149711	-2.69807	-0.20104641	SLC41A1
28698_at	0.1332252	8.61e-03	-2.7148278	-2.6984	-0.56788024	TRAJ57
79090_at	0.1333721	8.62e-03	-2.714185	-2.69988	-0.25954543	TRAPPC6A
1730_at	0.1340538	8.67e-03	2.7120554	-2.70478	0.31269022	DIAPH2
9670_at	0.1342431	8.69e-03	-2.7112975	-2.70653	-0.15135212	IPO13
112616_at	0.1343314	8.70e-03	-2.7108203	-2.70763	-0.28379344	CMTM7
253128_at	0.1346612	8.73e-03	-2.7096748	-2.71026	-0.20395931	LINC00612
92597_at	0.1347618	8.74e-03	2.7090318	-2.71174	0.3499169	MOB1B
8029_at	0.1347618	8.75e-03	-2.7089324	-2.71197	-0.26555141	CUBN
222643_at	0.1348237	8.75e-03	-2.7085293	-2.71289	-0.14779517	UNC5CL
129293_at	0.1350935	8.78e-03	-2.7073281	-2.71566	-0.4278651	TRABD2A
10538_at	0.1350935	8.78e-03	2.7073209	-2.71567	0.16089117	BATF
7535_at	0.1351953	8.80e-03	-2.7068085	-2.71685	-0.48152535	ZAP70
51228_at	0.1352099	8.80e-03	-2.7065368	-2.71747	-0.16573389	GLTP
790955_at	0.1354948	8.83e-03	-2.7055209	-2.71981	-0.1537831	UQCC3
442895_at	0.1356613	8.84e-03	-2.7048317	-2.72139	-0.19542597	MIR302C
571_at	0.135674	8.85e-03	2.7045657	-2.722	0.41039156	BACH1
57862_at	0.1356862	8.85e-03	2.704301	-2.72261	0.23718318	ZNF410
253260_at	0.1357518	8.87e-03	2.7036086	-2.7242	0.4198129	RICTOR
84876_at	0.1357518	8.87e-03	-2.7035692	-2.72429	-0.24226791	ORAI1
157922_at	0.1357518	8.88e-03	-2.7034284	-2.72461	-0.23406325	CAMSAP1
10890_at	0.135806	8.88e-03	2.7030488	-2.72548	0.34040101	RAB10
1240_at	0.1362709	8.92e-03	-2.7015437	-2.72894	-0.26341452	CMKLR1
8451_at	0.1363174	8.93e-03	2.7009614	-2.73027	0.39698774	CUL4A
84671_at	0.1363174	8.93e-03	-2.7009557	-2.73029	-0.26561661	ZNF347
23271_at	0.1364606	8.97e-03	-2.6996234	-2.73334	-0.22899273	CAMSAP2
497259_at	0.1364606	8.97e-03	-2.6995514	-2.73351	-0.23664009	C18orf61
23603_at	0.1364606	8.97e-03	2.6995064	-2.73361	0.39047639	CORO1C
83998_at	0.1364606	8.97e-03	-2.6994427	-2.73376	-0.17874307	REG4
80775_at	0.1364606	8.97e-03	-2.6994147	-2.73382	-0.25533027	TMEM177
103164619_at	0.1364745	8.98e-03	-2.699147	-2.73443	-0.1383771	PCAT2
23174_at	0.1364803	8.98e-03	-2.6989019	-2.735	-0.19482146	ZCCHC14
55917_at	0.1368934	9.02e-03	-2.6975443	-2.73811	-0.13089653	CTTNBP2NL
285315_at	0.1370376	9.04e-03	-2.6965514	-2.74038	-0.10907307	C3orf33
55733_at	0.1370376	9.04e-03	-2.6964681	-2.74057	-0.16839365	HHAT
72_at	0.1370376	9.04e-03	-2.6964638	-2.74058	-0.30602553	ACTG2
401312_at	0.1370626	9.05e-03	-2.6960747	-2.74148	-0.18905433	LOC401312
28959_at	0.1370626	9.06e-03	-2.6959383	-2.74179	-0.64765053	TMEM176B
5291_at	0.1375691	9.09e-03	2.6943314	-2.74547	0.35537061	PIK3CB
51400_at	0.1376073	9.11e-03	2.6938797	-2.7465	0.42533805	PPME1
55824_at	0.1376073	9.11e-03	2.6936833	-2.74695	0.36864167	PAG1
677807_at	0.1376073	9.11e-03	2.6935425	-2.74727	0.81873553	SNORA22
10465_at	0.1379249	9.14e-03	-2.6924528	-2.74977	-0.34426105	PPIH
79913_at	0.1379819	9.15e-03	-2.6920701	-2.75064	-0.32923359	ACTR5
3240_at	0.1381143	9.16e-03	2.6914836	-2.75199	0.89697214	HP
9510_at	0.1382074	9.18e-03	-2.6909087	-2.7533	-0.20103209	ADAMTS1
23171_at	0.1382074	9.18e-03	-2.6907761	-2.7536	-0.17640667	GPD1L
1510_at	0.138276	9.19e-03	2.6903629	-2.75455	0.86264358	CTSE
23152_at	0.13841	9.21e-03	-2.6896715	-2.75613	-0.18088972	CIC
7166_at	0.13841	9.22e-03	-2.6890247	-2.75761	-0.22040083	TPH1
114883_at	0.13841	9.23e-03	2.6888868	-2.75792	0.29112236	OSBPL9
677765_at	0.13841	9.23e-03	2.6887406	-2.75826	0.31373971	SCARNA18
442909_at	0.13841	9.23e-03	-2.6886568	-2.75845	-0.2025106	MIR342
100507589_at	0.13841	9.23e-03	-2.6885856	-2.75861	-0.14936233	NAGPA-AS1
81847_at	0.13841	9.24e-03	2.6882982	-2.75927	0.30323174	RNF146
401612_at	0.13841	9.24e-03	-2.6881843	-2.75953	-0.2596448	SLC25A53
9112_at	0.1384377	9.26e-03	-2.6876313	-2.76079	-0.31753283	MTA1
113835_at	0.1384377	9.26e-03	-2.6874827	-2.76113	-0.26138958	ZNF257
153222_at	0.1384377	9.28e-03	2.686827	-2.76263	0.38069487	CREBRF
143686_at	0.1384377	9.28e-03	2.686792	-2.76271	0.64447451	SESN3
391059_at	0.1384377	9.28e-03	2.6867081	-2.7629	0.23832847	FRRS1
221477_at	0.1384377	9.28e-03	2.6866561	-2.76302	0.27856111	C6orf89
114044_at	0.1384377	9.29e-03	-2.6865269	-2.76332	-0.2432462	MCM3AP-AS1
3672_at	0.1384742	9.30e-03	2.6861486	-2.76418	0.33048323	ITGA1
9156_at	0.1384742	9.30e-03	2.6859771	-2.76457	0.24431239	EXO1
283933_at	0.138674	9.32e-03	2.6852119	-2.76632	0.192584	ZNF843
92140_at	0.1387717	9.33e-03	2.6846279	-2.76765	0.38366726	MTDH
81575_at	0.1387717	9.34e-03	2.6842877	-2.76843	0.17560776	APOLD1
221937_at	0.1387717	9.34e-03	-2.6842726	-2.76847	-0.22533482	FOXK1
6590_at	0.1388505	9.35e-03	2.6838351	-2.76946	0.81439266	SLPI
126321_at	0.1390309	9.37e-03	-2.6831239	-2.77109	-0.21578109	MFSD12
407050_at	0.1390705	9.38e-03	-2.6827259	-2.772	-0.17824323	MIR93
116115_at	0.1390705	9.38e-03	-2.682568	-2.77236	-0.23310031	ZNF526
120071_at	0.1391938	9.40e-03	-2.6817873	-2.77414	-0.23908816	GYLTL1B
22839_at	0.1391938	9.41e-03	-2.6816425	-2.77447	-0.17590061	DLGAP4
1182_at	0.1391938	9.41e-03	2.6814011	-2.77502	0.2623819	CLCN3
8348_at	0.1391938	9.42e-03	2.6813388	-2.77516	0.25167202	HIST1H2BO
247_at	0.139379	9.43e-03	2.6806165	-2.77681	0.34559058	ALOX15B
10444_at	0.1395682	9.45e-03	2.6798085	-2.77865	0.60048071	ZER1
3093_at	0.1395682	9.46e-03	2.6794269	-2.77952	0.28628938	UBE2K
23345_at	0.1395682	9.46e-03	2.6794242	-2.77953	0.35398462	SYNE1
8629_at	0.1395682	9.47e-03	-2.679213	-2.78001	-0.17725131	JRK
10565_at	0.1396894	9.48e-03	2.678664	-2.78126	0.33278024	ARFGEF1
51573_at	0.1397077	9.49e-03	2.6783335	-2.78201	0.53933938	GDE1
252884_at	0.1397077	9.50e-03	2.6781683	-2.78239	0.21911851	ZNF396
7597_at	0.1398427	9.51e-03	-2.677583	-2.78372	-0.35713694	ZBTB25
148362_at	0.1398915	9.52e-03	2.6770733	-2.78488	0.24719415	BROX
100131378_at	0.1398915	9.52e-03	-2.6770064	-2.78504	-0.20911236	C11orf91
493856_at	0.1400619	9.54e-03	2.6763269	-2.78658	0.67413431	CISD2
87178_at	0.1400929	9.55e-03	2.6760212	-2.78728	0.50726524	PNPT1
2590_at	0.1406445	9.60e-03	2.6741698	-2.7915	0.17593272	GALNT2
64978_at	0.1406445	9.60e-03	-2.6740877	-2.79168	-0.20028297	MRPL38
114984_at	0.1406445	9.61e-03	-2.6737969	-2.79234	-0.13264579	FLYWCH2
284009_at	0.1406445	9.61e-03	-2.6736566	-2.79266	-0.21205954	LOC284009
5781_at	0.1408113	9.63e-03	2.6729893	-2.79418	0.24830446	PTPN11
55116_at	0.1408426	9.64e-03	-2.6726811	-2.79488	-0.16974237	TMEM39B
54868_at	0.1408426	9.64e-03	-2.6723454	-2.79565	-0.29282676	TMEM104
105221694_at	0.1408426	9.65e-03	2.6722401	-2.79589	0.48609119	BISPR
102724826_at	0.1409327	9.66e-03	-2.6716587	-2.79721	-0.22785399	ZNF337-AS1
11001_at	0.1409327	9.66e-03	2.6715566	-2.79744	0.34492048	SLC27A2
163_at	0.1409666	9.68e-03	2.6709286	-2.79887	0.39824489	AP2B1
84279_at	0.1409666	9.68e-03	-2.6708173	-2.79912	-0.3060625	PRADC1
254359_at	0.1409666	9.69e-03	-2.6705851	-2.79965	-0.21489185	ZDHHC24
9363_at	0.1409666	9.69e-03	-2.6705813	-2.79966	-0.20282971	RAB33A
51639_at	0.140981	9.70e-03	2.6702581	-2.8004	0.40128938	SF3B6
254100_at	0.140981	9.70e-03	-2.6700501	-2.80087	-0.23129155	SSSCA1-AS1
4778_at	0.140981	9.71e-03	2.6698804	-2.80125	0.50375245	NFE2
1508_at	0.1413606	9.74e-03	2.6684887	-2.80442	0.50111442	CTSB
55784_at	0.1413606	9.74e-03	2.6684284	-2.80455	0.43271295	MCTP2
2184_at	0.1413753	9.76e-03	2.6680089	-2.80551	0.48058608	FAH
102723617_at	0.1413753	9.76e-03	-2.6679489	-2.80564	-0.20665939	LOC102723617
23198_at	0.1413837	9.77e-03	2.6675385	-2.80658	0.57575684	PSME4
11201_at	0.1413837	9.77e-03	2.6674638	-2.80675	0.31211126	POLI
50831_at	0.1413837	9.79e-03	-2.6666531	-2.80859	-0.29778516	TAS2R3
390927_at	0.1413837	9.80e-03	-2.6661541	-2.80972	-0.19245147	ZNF793
2635_at	0.1413837	9.81e-03	2.6659929	-2.81009	0.37921322	GBP3
347240_at	0.1413837	9.81e-03	2.6658088	-2.8105	0.24022604	KIF24
79823_at	0.1413837	9.81e-03	-2.6657886	-2.81055	-0.33234759	CAMKMT
81622_at	0.1413837	9.81e-03	2.6657658	-2.8106	0.27817027	UNC93B1
677815_at	0.1413837	9.82e-03	2.6655346	-2.81113	0.60658668	SNORA34
399512_at	0.1413837	9.82e-03	-2.6654895	-2.81123	-0.22464727	SLC25A35
8417_at	0.1413837	9.82e-03	2.6654724	-2.81127	0.32856392	STX7
84307_at	0.1413837	9.83e-03	2.6651045	-2.8121	0.16453952	ZNF397
339175_at	0.1413837	9.84e-03	-2.6649143	-2.81254	-0.21488737	METTL2A
387893_at	0.1413837	9.84e-03	2.6648544	-2.81267	0.24924252	SETD8
3136_at	0.1414893	9.85e-03	2.6642248	-2.8141	0.4063046	HLA-H
79334_at	0.1414893	9.86e-03	-2.6639943	-2.81462	-0.3136341	OR11H2
93517_at	0.1414893	9.86e-03	-2.663918	-2.8148	-0.15954328	SDR42E1
89839_at	0.1418233	9.89e-03	2.6628123	-2.81731	0.42657648	ARHGAP11B
56851_at	0.1418863	9.90e-03	2.662392	-2.81826	0.26509362	EMC7
79789_at	0.1418863	9.91e-03	-2.6622091	-2.81867	-0.23700621	CLMN
146542_at	0.1419185	9.92e-03	-2.6619057	-2.81936	-0.17944421	ZNF688
9429_at	0.1419975	9.93e-03	2.6614782	-2.82033	0.41369919	ABCG2
57480_at	0.1420106	9.93e-03	-2.6612258	-2.8209	-0.43955638	PLEKHG1
28559_at	0.14228	9.96e-03	-2.6602944	-2.82302	-0.90920845	TRBV28
23423_at	0.143148	1.00e-02	-2.6577855	-2.8287	-0.24856503	TMED3
79183_at	0.1432481	1.00e-02	2.6573046	-2.82979	0.35171057	TTPAL
23544_at	0.1433327	1.00e-02	-2.6568645	-2.83079	-0.1393324	SEZ6L
55911_at	0.143396	1.01e-02	2.6564809	-2.83166	0.27118539	APOBR
84866_at	0.1434195	1.01e-02	-2.6562017	-2.83229	-0.21367734	TMEM25
7871_at	0.1436118	1.01e-02	2.6553919	-2.83412	0.28434186	SLMAP
101927865_at	0.1436118	1.01e-02	-2.6552626	-2.83442	-0.32242913	LOC101927865
115350_at	0.1438375	1.01e-02	-2.6544535	-2.83625	-0.59700876	FCRL1
10018_at	0.1440761	1.01e-02	2.6536114	-2.83815	0.27898123	BCL2L11
3892_at	0.1441862	1.01e-02	-2.6531065	-2.8393	-0.20101284	KRT86
677842_at	0.1447015	1.02e-02	2.6515438	-2.84283	0.82223029	SNORA76C
8358_at	0.1447172	1.02e-02	2.651286	-2.84341	0.25948294	HIST1H3B
432369_at	0.1449543	1.02e-02	2.6504519	-2.8453	0.31908349	ATP5EP2
200315_at	0.1450116	1.02e-02	2.6500862	-2.84612	0.4210196	APOBEC3A
7071_at	0.1450462	1.02e-02	2.6497682	-2.84684	0.24915209	KLF10
2182_at	0.1450462	1.02e-02	2.6495636	-2.84731	0.3978529	ACSL4
26822_at	0.1450648	1.03e-02	-2.6491901	-2.84815	-0.35016543	SNORD14A
7903_at	0.1450648	1.03e-02	2.6489358	-2.84872	0.39012029	ST8SIA4
79670_at	0.1450648	1.03e-02	2.6488674	-2.84888	0.42865456	ZCCHC6
130271_at	0.145126	1.03e-02	-2.6484923	-2.84973	-0.17522484	PLEKHH2
8724_at	0.1452303	1.03e-02	2.6480053	-2.85083	0.64365044	SNX3
5494_at	0.1453423	1.03e-02	2.6474985	-2.85197	0.40089022	PPM1A
10001_at	0.1454118	1.03e-02	-2.6471026	-2.85287	-0.19625956	MED6
1232_at	0.1454697	1.03e-02	-2.6465963	-2.85401	-0.64096033	CCR3
56925_at	0.1454697	1.03e-02	2.6463305	-2.85461	0.30969657	LXN
151556_at	0.1454697	1.03e-02	2.6463064	-2.85466	0.33710492	GPR155
401124_at	0.1455118	1.03e-02	-2.645982	-2.8554	-0.43209265	DTHD1
10455_at	0.146527	1.04e-02	-2.6428355	-2.8625	-0.3482967	ECI2
219899_at	0.146527	1.04e-02	2.6427527	-2.86268	0.65128187	TBCEL
246329_at	0.146527	1.04e-02	2.6426737	-2.86286	0.15467547	STAC3
284306_at	0.146527	1.04e-02	-2.6424689	-2.86332	-0.25090537	ZNF547
8611_at	0.146527	1.04e-02	-2.6422801	-2.86375	-0.34926697	PPAP2A
116236_at	0.146554	1.05e-02	-2.6419769	-2.86443	-0.26179429	ABHD15
64343_at	0.146554	1.05e-02	2.6417813	-2.86487	0.28217572	AZI2
10797_at	0.146657	1.05e-02	2.6413013	-2.86596	0.16642297	MTHFD2
282566_at	0.1467313	1.05e-02	-2.6408956	-2.86687	-0.30191967	LINC00515
126755_at	0.146739	1.05e-02	-2.6404723	-2.86782	-0.22487097	LRRC38
255919_at	0.146739	1.05e-02	2.6404478	-2.86788	0.49265712	CNEP1R1
3680_at	0.1467421	1.05e-02	2.6402259	-2.86838	0.46551927	ITGA9
728084_at	0.1467645	1.05e-02	-2.6396157	-2.86976	-0.28194786	LOC728084
352954_at	0.1467645	1.05e-02	-2.6395706	-2.86986	-0.21940356	GATS
57700_at	0.1467645	1.05e-02	2.6395272	-2.86995	0.37942497	FAM160B1
727_at	0.1479307	1.06e-02	2.6363173	-2.87718	0.36374503	C5
51175_at	0.1480607	1.06e-02	-2.6356572	-2.87867	-0.27723626	TUBE1
402055_at	0.1480607	1.06e-02	2.6353416	-2.87938	0.68734437	SRRD
8910_at	0.1480607	1.06e-02	-2.6351958	-2.87971	-0.19603559	SGCE
128497_at	0.1480607	1.06e-02	-2.6351313	-2.87985	-0.18391414	SPATA25
51004_at	0.1484753	1.07e-02	-2.6337891	-2.88287	-0.18929103	COQ6
693183_at	0.1484753	1.07e-02	-2.6336459	-2.88319	-0.31619164	MIR598
54970_at	0.1485042	1.07e-02	-2.6331963	-2.88421	-0.28746157	TTC12
9098_at	0.1485042	1.07e-02	-2.632921	-2.88483	-0.17475025	USP6
101752399_at	0.1485042	1.07e-02	-2.6328024	-2.88509	-0.33370088	STAG3L5P-PVRIG2P-PILRB
9319_at	0.1485042	1.07e-02	2.6327213	-2.88527	0.18923479	TRIP13
90784_at	0.1485488	1.07e-02	-2.6319786	-2.88694	-0.23061086	LOC90784
57585_at	0.1485488	1.07e-02	-2.631806	-2.88733	-0.15687556	CRAMP1
5045_at	0.1485488	1.07e-02	2.631649	-2.88769	0.5046263	FURIN
23397_at	0.1485488	1.07e-02	2.6315643	-2.88788	0.34298393	NCAPH
57708_at	0.1485488	1.07e-02	2.631498	-2.88802	0.29051911	MIER1
10987_at	0.1485488	1.08e-02	2.6311254	-2.88886	0.24772065	COPS5
27094_at	0.1485488	1.08e-02	-2.6309981	-2.88915	-0.1730294	KCNMB3
