Gene	GSE11223	GSE112366	GSE126124	GSE179285	GSE186582	GSE20881	GSE59071	GSE6731	GSE95095	Average
MPZL1	-4.2769837	2.9314239	-1.360759	4.4091241	-1.1312087	-1.761262	-2.001341	-2.203846	-0.957969	-0.7058690444444445
CNOT1	-4.2765358	-3.089977	-5.8586788	-6.5067173	-0.5259284	-2.4972992	-3.562793	-2.1717589	-2.590755	-3.4533826000000003
RPAP1	-4.2764079	-0.3408992	-0.2103481	0.5025876	3.0648741	-1.7532602	1.715409	NA	1.882511	0.07305828750000007
GFM2	-4.2752911	-1.8920473	-5.6811296	-6.6473527	-3.7031158	-2.4106277	-6.070493	NA	1.834967	-3.6056362749999997
TMEM65	-4.274273	-1.1561495	-4.9511997	-7.6221763	2.4798289	-2.9348274	-7.122025	NA	-0.514985	-3.261975875
IZUMO4	4.2735603	1.2441647	2.1966121	2.0835571	0.5641784	1.3173672	-1.49708	-1.1282284	NA	1.131766425
KISS1R	4.2735528	1.6269886	3.3064629	3.309455	3.0629772	-2.9510326	-0.599101	NA	1.313709	1.6678764875
GLIS2	4.2727994	-2.691974	1.3200861	-1.8541797	2.0907409	-1.6358458	3.958901	NA	3.5224	1.1228659875
MED13	-4.2721811	2.0096884	-4.6954697	-2.1181519	3.273933	0.5199141	-4.230353	-2.1548902	-1.721101	-1.487623488888889
IREB2	-4.2713038	-2.8401212	-5.8339791	-2.9772684	-4.4452815	-2.7193756	-4.467344	-2.6317933	-1.488924	-3.519487877777778
LGALS1	4.2700706	2.4557659	5.4342842	7.762568	5.1512942	3.2800916	6.104922	0.3781217	4.295523	4.348071244444444
SCML1	-4.2697928	1.4477704	-3.8204703	-3.9754044	-4.3238469	-2.8639256	-3.047218	NA	-3.780961	-3.0792310750000005
KCNN2	4.2695538	1.253692	0.3439285	-0.7009892	0.7837533	2.4287354	-2.055192	NA	1.128388	0.931483725
ALDH9A1	-4.269434	-2.563567	-0.8325995	-5.8220637	-2.3518032	-4.1782436	-3.917502	-1.6722563	-0.655399	-2.9180964777777776
FAM26F	4.2682089	1.8485679	6.5396409	6.2561049	6.2387215	5.1315368	4.431416	NA	2.224058	4.6172818625000005
ADAMTS9	4.2666857	1.8752763	4.2859619	7.0854949	4.7609713	1.6127614	9.608155	NA	2.070764	4.445758812499999
KCNE1	4.2626094	1.158207	0.0265413	0.6683687	0.5284321	3.5628905	1.898907	0.4445365	1.518591	1.5632314999999999
SLAMF8	4.2621217	1.1419536	4.9011802	7.0987495	5.8209239	3.4553317	5.348639	NA	-1.873214	3.7694606999999993
MATK	-4.2617453	-0.9583527	2.3784712	0.0647802	-3.85724	-2.5743993	-2.357883	-0.3769547	1.783231	-1.128899177777778
C6orf89	-4.2608636	-3.2987146	-2.6070918	-2.5161115	0.1648378	3.1593251	0.056081	NA	0.428039	-1.1093123249999999
SEMA4C	4.2602186	-1.2354084	3.024092	6.0908821	2.7252547	2.0246167	4.948515	NA	1.95109	2.9736575875
IFI27L2	4.2591801	2.5828473	6.787587	5.1585181	6.7312496	5.8366962	7.044293	NA	2.63523	5.1294501625
MFAP1	-4.258504	0.6788322	-2.3136181	-1.6348475	2.481154	0.2677264	-1.059401	0.1136654	-0.916456	-0.7379387333333334
SH3PXD2B	4.2571759	2.8711622	2.8186334	6.8051153	5.1978446	2.1727434	7.316807	NA	2.012177	4.18145735
SPPL2B	4.2567285	1.0828959	-3.6012573	-4.1041637	0.2249733	-2.0160413	-4.274823	0.1870658	-3.202879	-1.2719445333333335
KLHL36	-4.2557139	-4.1630832	-1.2100886	-7.9889141	-5.6588918	-0.9691957	-3.704433	NA	-0.356319	-3.5383299125
LRTOMT	-4.2555444	-1.4992725	-3.7074334	-4.2723415	-3.0858274	-1.4380899	-3.096928	NA	1.573882	-2.4726943875000003
RRAS	4.2548191	2.6182068	3.4271986	6.650329	-0.9783065	2.5498639	-0.910804	-1.8656341	3.365074	2.1234163111111113
KLHL23	-4.2546281	1.2108475	NA	-1.0005662	-4.8232525	-1.9478309	NA	NA	1.73908	-1.512725033333333
NR1H2	4.2543631	1.1793397	-2.5851004	0.6736111	-3.4302948	1.8736946	-2.44475	0.4181913	-1.874374	-0.2150354888888889
NAV1	-4.2540559	-3.064217	-2.689431	2.5043083	2.9375716	1.0062189	0.446007	NA	2.596338	-0.06465751249999996
CREM	4.2523932	2.7217277	2.7291453	8.5336572	4.7843118	1.9722116	4.877805	2.6855699	0.241678	3.6442777444444445
LGALS2	-4.2523674	-2.3182847	0.4146368	-2.8537681	-4.9748958	-2.1400559	-5.006881	-4.3768001	0.326112	-2.7980338000000002
TBC1D12	-4.2490329	1.6890774	-5.5265454	-6.3108674	-4.1929467	-1.5761383	-12.087513	-3.5444958	NA	-4.4748077625
IGLV1-44	4.2477713	4.0513357	NA	4.94656	1.2102305	4.8341854	NA	1.5576637	NA	3.4746244333333327
HOMER1	4.2439181	-2.870735	1.5547846	5.8475559	5.3404666	0.7928503	5.739363	-0.7966458	2.940799	2.5324840777777777
LUNAR1	-4.2435077	1.0261223	NA	-0.5575162	1.8299355	-1.5606157	NA	-2.7915421	NA	-1.04952065
GAS2	-4.2430249	-0.3812642	-0.4345924	-7.7935543	-2.7174792	-2.1410514	-2.556704	-3.152042	1.665426	-2.4171429333333334
UBXN10	4.2426562	2.8005011	-0.7966239	-1.4590645	-0.2176992	2.0794221	-0.565677	NA	1.141901	0.9031769749999998
PPP6R3	-4.2421151	-3.9213243	-4.6820963	-0.5698527	-3.6133492	-1.1509488	-6.591395	NA	NA	-3.538725914285714
ST3GAL4	4.241388	1.0587039	5.0234883	1.5060023	1.9412175	2.5838611	4.817769	0.0152238	-0.064729	2.3469916555555557
S1PR4	4.2413223	0.552124	3.3024419	7.1612507	3.4038123	2.6340479	4.029275	1.7948099	2.505498	3.291620222222222
ZNF530	-4.2390426	-0.6111305	0.3168413	-3.7709791	-1.3260156	-1.6393546	0.568307	NA	2.221346	-1.0600035125
EMC10	-4.2382243	-1.1659484	1.5315507	-2.3716733	-4.4243836	-0.0046815	1.162587	NA	NA	-1.3586819142857143
ZFX	-4.2376276	-1.883255	-1.7399214	-2.6300632	-0.6308648	-1.2631761	0.310201	-2.5480514	-1.889795	-1.834728166666667
PROKR2	4.2371211	1.1491463	-0.6830314	-0.7357186	0.2817623	1.1797318	-3.579333	NA	1.185628	0.37941331250000004
PRKG1	4.2366242	-1.2709914	-0.3804846	-2.7309614	1.7793035	3.1272337	-1.785189	-3.400203	1.409911	0.10947144444444443
TMC8	4.2364676	-3.2479296	1.1164408	3.6248993	0.3417109	1.7186052	3.715811	NA	4.119894	1.9532374000000001
THAP11	-4.234426	-2.8261345	2.2808533	1.3659139	-2.3921657	-2.5355653	-0.436604	-0.8823538	2.548436	-0.7902273444444448
IGFALS	4.2340372	-0.3450289	1.4792741	1.5522109	-2.2635617	NA	-0.374338	-2.7987994	0.946911	0.30383815000000003
ZDHHC6	-4.2327257	-2.6225182	-5.7881268	-1.9371935	-6.5605967	-0.629031	-2.301281	NA	-3.714412	-3.4732356124999995
SF3A2	4.2324309	-2.2156937	-1.8566181	4.0297559	5.9228871	-0.4595286	-0.075746	0.8409653	-0.208123	1.1344810888888885
GPR150	4.2323952	0.2451942	1.9783179	2.4182836	-1.5202891	-2.2133469	-1.760916	NA	0.913461	0.5366374875
GPR37	-4.2317833	3.168645	NA	-0.3768353	2.3948747	-1.7292325	NA	NA	1.61869	0.14072643333333335
MAML1	-4.2312069	-1.4400408	NA	-2.1804842	-3.945763	1.1441754	NA	-1.1576818	1.750687	-1.4371877571428573
SPOPL	-4.2298233	1.3887319	-5.3594287	-4.144903	-2.3489252	3.2067678	-3.939242	NA	-0.730014	-2.0196045624999996
DFFA	-4.2296789	2.3101143	-2.5325224	6.8312816	-2.9353096	-1.5011911	-2.260094	0.3635475	2.002283	-0.21684106666666672
ATP2B3	4.2290618	1.5473919	1.9776628	1.2439556	-1.5431541	0.7655712	-1.699839	1.3852863	1.47855	1.0427207222222221
CYP4F2	-4.226999	-2.5208045	-7.1868967	-2.6939498	-5.9249264	-2.3281125	-8.21367	-3.5302216	0.78449	-3.982343388888889
BACE1	4.2257643	3.2097962	4.9274635	9.9984641	2.456614	2.8168613	5.829588	NA	1.889663	4.4192768
SLC50A1	4.2250334	5.0106007	1.6771205	2.2859604	-2.6397206	1.6596385	1.589123	NA	NA	1.9725365571428572
LPP	-4.2236978	-1.2560746	-4.384423	-2.223015	0.8887065	-3.1796334	-3.289188	-1.2317638	3.026117	-1.763663566666667
BEX5	4.223614	0.6613155	0.8005026	0.4844335	0.6410679	1.9578109	1.864043	NA	1.958397	1.57389805
ITPK1	-4.2220125	-1.8242669	-1.9904885	-1.2999259	0.75472	-1.0465517	-3.222613	-3.4617148	0.347117	-1.7739706999999996
ICE2	-4.2214995	-2.1903093	-3.8570701	-1.857824	0.6774032	-2.5363619	-1.966147	NA	NA	-2.2788298
PHB	-4.221298	4.7401848	-4.8909413	-2.8948823	0.9147599	-1.7158403	-4.268785	1.1859193	-2.300249	-1.4945702111111112
PLPP6	-4.2212618	0.7909317	-4.2458209	-6.5005559	-3.1097512	-0.7376571	-5.962045	NA	NA	-3.426594314285714
NUDT9	-4.2209804	-0.16416	-4.7770066	-5.1118053	-5.9300638	-1.0481385	-6.559192	NA	2.325009	-3.1857922
CEACAM4	4.2202924	1.6883091	0.7851672	6.1219398	3.2630391	4.7583956	2.986177	0.5790786	2.890052	3.0324945333333333
DUSP15	4.2199335	0.5108869	1.7365287	1.8533269	1.2802883	-2.6056261	-1.045865	NA	1.680578	0.9537564000000001
RIF1	-4.2194135	-4.1043431	-4.6698622	1.5914089	2.2118042	-2.2165791	0.620031	-2.0785369	-2.676298	-1.7268654111111112
NEK2	-4.2186833	2.5800383	-2.0072782	0.1660108	-1.284342	-2.3055841	1.249035	-0.6328377	-2.906359	-1.0400000222222223
CASP10	4.2171278	5.4974704	3.5352897	9.5379122	5.0213614	4.9599002	6.581398	3.4393676	-0.909378	4.653383255555555
PHOX2A	4.2158543	1.1587663	3.3079129	2.5942274	-1.3280631	-1.8964582	-2.146672	NA	1.243438	0.8936257
PHF10	-4.215741	-3.3565088	-2.6758323	1.4324716	-3.4583493	-0.7895685	-0.557466	NA	1.547817	-1.5091471625
KLK3	4.2155644	-1.3517427	0.748913	-2.6121474	-1.2287172	-1.3440551	-4.405247	-2.8510588	0.95959	-0.8743223111111111
PMVK	-4.2155137	2.9618292	2.3388694	-0.3634657	-3.5268874	-1.7177252	1.425441	0.4005005	0.808017	-0.20988165555555552
ZNF132	-4.2154394	-3.5127703	-0.0319931	-1.8651537	-0.1877556	-1.6575353	-1.505829	-1.5999579	0.354439	-1.5802217
RASGRP1	4.2122621	-2.4604173	2.4375614	5.7613629	3.5106799	2.7513649	5.982205	0.7366191	0.98689	2.657614222222222
PARVG	4.2121824	-2.4371816	1.6390968	3.7525142	3.1591368	1.5916896	4.824485	NA	2.917397	2.457415025
TMEM81	-4.2115871	NA	0.5739325	0.2131765	NA	-1.5772585	-1.590312	NA	1.591684	-0.8333941
SDSL	-4.2115078	3.367886	0.6172843	-1.7170178	-0.9648781	-2.0597954	-4.902668	NA	-1.388162	-1.40735735
DDX42	-4.2101398	-3.0210288	-4.321312	1.0171205	3.0871145	-2.2016882	-0.504593	-1.9008348	0.834731	-1.246736733333333
ATAD2B	-4.2100323	-2.8678311	-4.7727878	-2.431398	-2.5530228	-1.2157605	-3.007268	-3.8458744	2.048511	-2.5394959888888886
MAOA	-4.2095745	-2.5784255	-4.4891898	-5.4544997	-5.0110797	-2.04575	-6.278948	-3.1777345	-2.16987	-3.9350079666666673
CDKN2B	-4.2088639	2.1258739	-1.6720582	-6.2928693	-4.4899891	-2.6713885	-10.128797	-2.4169147	-6.048242	-3.9781387555555554
IFI6	4.2077279	1.3081335	3.2554987	6.54651	2.1727949	2.9018797	8.898782	3.7238705	3.831614	4.094090133333333
S100A13	4.20766	1.6723107	2.0062648	2.8771237	5.520414	1.3450774	4.239568	1.7978769	2.203215	2.8743900555555553
FAM47C	4.2076425	-0.5273141	-1.7044505	0.7488105	-1.8387434	-1.2427605	-3.816888	NA	1.643488	-0.3162769374999999
CITED4	4.2074189	0.8603535	2.2220649	8.7908042	0.5200036	3.2795109	0.654101	NA	2.822329	2.91957325
EDDM3A	-4.2071189	1.622092	0.6145118	0.9911575	-1.317044	-2.3944242	-2.481878	-5.5102885	NA	-1.5853740374999998
SSX2IP	-4.2068722	1.9485432	-1.1607286	0.5718311	-1.1667906	-1.5623023	1.449785	-0.5015241	0.562353	-0.45174505555555555
FSTL1	4.2062391	0.5697304	4.6843673	8.6806951	5.3864631	2.4568549	8.093397	-0.5514667	2.989751	4.0573368
TREM1	4.2059766	2.5339851	3.8411481	7.3344558	5.5464002	3.2683448	5.249313	NA	3.116296	4.38698995
AES	-4.2056363	2.015952	-4.8490709	-4.2241833	-1.4433125	-1.0994382	-0.234623	-2.2231818	2.996421	-1.474119222222222
CORT	4.2051807	-0.6677104	NA	3.2388617	0.4639596	2.9110495	NA	NA	1.058233	1.86826235
A1CF	-4.2049579	-0.574461	-4.5069334	-4.6768835	-3.2613478	-1.0188731	-5.677405	NA	-4.532609	-3.5566838375
STIP1	-4.2032146	2.5316912	-2.1274946	4.2066273	0.4343098	-1.895173	3.181807	3.2160213	2.916782	0.9179284888888889
BCAT2	-4.2025516	-1.2873523	-3.6963936	-6.4429796	-2.0193419	-2.3402027	-8.105097	-3.2856111	0.190882	-3.465405311111111
APOL1	4.2009797	5.3313577	6.9643904	13.634344	6.8547667	3.0921145	12.737716	2.7265219	1.469855	6.334671766666667
UPF2	-4.2001062	-0.4531163	-4.8576208	-2.8410084	-1.3239331	0.2585994	-1.815387	-1.8006647	-2.402936	-2.159574788888889
CALM1	-4.19959	2.482223	-5.8168742	-7.2627731	-9.1807498	-3.0036596	-7.013741	-0.4929986	-0.8217	-3.923318144444445
WNT11	-4.1974064	1.5662981	3.1978765	2.4498027	-0.1814497	1.192136	-4.017329	0.6858634	0.176423	0.09691273333333333
GAB2	-4.1967412	-1.5329702	-4.134623	-5.0912682	0.3935725	-1.3557264	-3.077979	-1.4749505	3.13089	-1.926644
PMS2	-4.1962504	-1.480659	-4.8807145	1.6394775	NA	2.6432745	-2.962724	NA	-0.829673	-1.438181271428571
POLR3A	-4.1956873	1.6151509	-2.9559071	1.6770243	-1.770263	-3.0494811	-0.90045	NA	-1.019903	-1.3249395375
GLTSCR1	4.195578	2.3072332	-4.0285538	1.3773524	-0.3540727	2.6197177	-4.089548	NA	0.965746	0.3741816
ROCK2	-4.1949414	0.6748815	-6.2588418	-3.4579405	-2.4364132	-4.390577	-5.110403	-1.9610265	2.724878	-2.712264877777778
PAPLN	4.1930179	-2.9526019	NA	5.3230458	2.71823	2.4611237	NA	NA	0.403766	2.02443025
ATP8B2	4.1928124	-0.4621815	2.7640812	6.1053807	1.0731447	2.4816171	6.435174	NA	4.484982	3.3843763250000003
MTMR9LP	4.1924702	-0.6701367	3.8593538	4.5219912	2.5164754	3.5240727	2.051827	NA	NA	2.856579085714286
FCMR	4.1917119	-4.385757	-1.226128	1.0164204	0.4642645	-2.3845454	3.20316	2.4323466	NA	0.41393412499999993
HAUS6	-4.1906248	-2.4789746	-2.8324578	1.6584854	-0.8406656	-3.2728569	3.136224	NA	1.222466	-0.9498005374999997
ATP5A1	-4.1905033	2.05105	-5.7825795	-4.7022606	-1.7141721	-3.0192556	-1.916732	0.0626694	2.02503	-1.9096392999999996
SLC35F5	-4.18993	1.1375061	-0.9502056	-2.0892289	-3.4050722	-3.3303472	-1.833653	NA	-2.19571	-2.1070801
BBC3	4.189457	0.9028305	1.1401042	2.5637389	NA	2.8879894	-0.203473	NA	0.356936	1.6910832857142855
ACOX1	-4.1894451	1.3195765	-4.3944332	-6.6584706	-3.9801701	-0.8468011	-12.045026	-5.0423425	-1.264232	-4.122371566666667
MXRA5	4.1894451	2.5416191	3.3358623	9.381351	9.2079546	4.243115	10.58375	2.0586983	-0.001626	5.060018822222223
SCARB1	4.1892426	2.6850233	-1.4436187	1.1833416	1.0510143	4.2191927	-2.347535	0.7497539	-2.173941	0.9013859666666666
KIRREL	4.1886076	1.298246	4.1468129	6.2072833	4.8110799	3.1756333	6.812836	NA	3.135272	4.221971375
TIMD4	4.1870447	-2.6044583	-0.6471027	0.1022657	-1.734706	2.4319785	-2.553713	NA	1.61925	0.10006986250000002
SCP2	-4.185699	0.8743241	-4.0658532	-2.188927	-4.3844195	1.2844736	-5.835034	-1.7366661	-1.441091	-2.4087657888888887
RAB21	-4.1838643	-1.0210558	-0.9734026	0.586869	-3.4314869	-0.4261819	-3.009103	-1.2506933	1.751178	-1.3286378666666667
PTBP1	-4.1837468	2.4747933	-4.1178816	-0.3014891	1.956648	-0.5485265	1.782478	NA	1.121463	-0.22703271250000004
MYO1E	-4.1831829	1.8033316	-2.2317897	-0.9116547	-2.4587576	0.5048233	0.794315	-0.6136217	-0.16689	-0.8292696333333335
ADH5	-4.1814291	3.7168534	NA	-3.9892323	0.644362	-0.990891	NA	-2.6982304	0.440178	-1.0083413428571426
HKR1	-4.1806112	-3.2990857	NA	-0.8745244	1.4612104	-0.2168149	NA	NA	-0.360926	-1.2451253000000002
TIMM44	-4.1803384	0.1130605	1.3343647	-1.0452409	-2.6756754	-1.8766273	-2.112969	1.6868849	0.516477	-0.9155626555555556
PCDHGA8	4.1801442	-3.5701598	NA	5.9844745	-0.2888525	1.1497889	NA	0.3301085	1.296286	1.2973985428571428
FAM129B	4.179918	3.2182049	-0.1475523	3.1127021	0.7948324	-1.5612154	1.357679	NA	2.128367	1.6353669625
SIPA1L3	-4.1799038	1.9936801	-4.2310169	-3.6450979	-1.4135274	2.039499	-4.839617	-1.8453296	-0.861834	-1.8870163888888891
KCNAB2	4.1792057	-1.1476582	3.0998105	4.2874663	3.6443291	3.0621145	5.092503	2.3705304	1.93072	2.9465579222222225
EIF4B	-4.1771809	-1.9974527	-5.9945541	-1.7102312	-4.4942608	-1.8659884	-3.184713	-1.4480813	1.795352	-2.5641233777777774
MEMO1	-4.1763516	NA	-3.3266867	-1.2081048	NA	-0.8221534	1.750918	NA	1.418294	-1.0606807500000002
CEACAM8	4.1737078	1.5809752	0.1277009	-5.1831539	1.3881292	0.2776906	-0.563682	-0.4895262	1.215713	0.2808394
NXF3	4.1736703	-1.1922137	0.4280511	3.1651434	-1.7672304	3.2628617	0.742594	NA	-0.759385	1.006686425
MAN1A1	-4.1735021	-0.9178332	-1.9899875	-0.9375862	-5.271941	1.5443729	-3.793559	-3.3055991	1.679561	-1.9073415777777778
BMP8A	4.1730889	1.2436578	3.4062784	-0.5555054	-2.2805435	-1.9721229	0.941992	-0.2604634	1.287973	0.6649283222222223
GPBP1L1	-4.1725875	-1.3098529	-5.3138776	-5.6849914	-6.2800397	-1.8497154	-5.89623	NA	-2.035428	-4.0678403125
LOC100996579	-4.172199	-0.4813058	NA	-3.7121041	-0.7344617	-2.7243697	NA	NA	NA	-2.36488806
GATA6	-4.171726	0.8539569	-2.5508753	-3.2610278	-2.6938257	-0.8771408	-4.685999	-1.4879377	-2.512137	-2.3763013777777773
ALG13	4.1715058	-3.3029512	-2.5970149	-1.4411765	-2.1174222	2.6922545	-2.560011	-1.9270358	-1.59581	-0.9641845888888887
CYFIP2	4.1709481	-3.753977	-0.2213862	NA	2.2829527	1.9355331	2.307127	0.855482	2.746427	1.2903883375000003
GSTCD	-4.1706844	2.1743766	-3.8001229	-0.5021495	0.6748826	-1.9176058	1.481855	NA	-1.030714	-0.8862703000000001
PRR13	-4.170311	1.547456	-4.9322401	-2.9048167	-2.327622	-1.3553416	-3.566845	NA	2.001883	-1.9634796749999999
TBC1D15	4.1699508	-2.1857492	-2.9293031	2.6777386	1.7197875	0.2944397	0.296842	NA	0.050788	0.5118117874999999
PPM1A	-4.169667	0.9466755	-4.5873895	-5.6189888	-4.787036	0.7343357	-10.130108	-5.2073653	-1.98239	-3.866881488888889
SIRPG	4.1696601	-3.1739373	0.9295717	4.7795682	1.8346977	0.9259364	4.818307	NA	2.295172	2.072371975
UNG	-4.1696025	-0.599411	-2.2625779	-1.4092427	-0.0994898	-0.817737	-4.031913	-0.734587	-1.682	-1.7562845444444446
NKX2-8	4.1690484	-0.1979869	1.2902389	1.4496209	2.147879	-2.5594859	-0.522328	-0.4387725	1.507064	0.7605864333333333
SP140	4.1688414	-3.3632773	1.7298214	4.7511567	1.6256876	3.3543061	6.125177	-0.2155989	3.798673	2.441643
NACC2	4.1671614	4.7420572	1.5804749	8.0292959	4.0512236	1.4195145	2.406362	-2.4114185	1.610102	2.843863666666667
SH3D19	-4.1671036	-0.6590703	-3.9897572	-4.6961788	-5.095119	0.5566568	-4.081398	NA	-2.945537	-3.1346883875000007
TCHP	-4.1662268	-0.7034802	-3.9673049	0.465691	0.8678771	-1.1507107	-1.212727	NA	-3.665959	-1.6916050625000003
PNPLA4	-4.1652011	1.3873472	-2.4288007	-8.7457977	-4.0458333	-1.7832383	-4.89018	-2.0686325	-0.105405	-2.982860155555556
LRRC42	-4.1648442	3.2941805	1.4413557	-1.1218042	0.3928998	-1.0967642	-0.226859	2.1562499	-1.87339	-0.13321952222222222
MCL1	4.1638594	3.9198408	1.2869327	4.6472083	5.8839903	2.8036445	5.010973	2.8926849	2.580642	3.6877528777777777
LYPD3	4.163406	0.3301812	3.0153445	3.7918754	1.8493345	-1.199039	0.60318	-1.3631471	1.371065	1.3958000555555552
MON1B	4.1633954	2.0912811	-2.3771591	-3.3988029	-2.0092368	-1.3432718	-3.755896	NA	-2.348048	-1.1222172625
UGT2B7	-4.1627033	NA	-1.3425814	-0.2317629	NA	-0.5095435	-2.494731	-3.1606334	0.664292	-1.6053805000000003
SEPN1	4.162174	2.7945362	0.0265843	5.7169838	6.7685997	0.8853053	5.621	NA	3.984956	3.7450174124999998
AQP11	-4.1620972	0.6792733	-1.9909873	-0.5838526	-3.5585442	-0.5596029	-14.650831	NA	-1.087158	-3.2392249874999997
TMEM200B	-4.1620851	-1.6579352	3.770788	3.3786543	NA	-3.0220056	-0.417372	NA	2.848105	0.10544991428571437
SLAMF7	4.1609354	2.780089	4.5374635	6.7539253	3.7700886	3.8011282	6.399176	NA	2.306866	4.313709
BCL6B	4.1601159	-1.6201608	3.9675022	6.9819082	2.1025126	2.4326971	5.156969	NA	3.863025	3.38057115
XBP1	4.1598319	4.3271436	4.8678281	10.7435499	2.9652189	3.8829989	10.670885	3.2397625	2.399814	5.2507814222222216
ANKRD18A	-4.159252	-2.3509478	-2.2543179	-2.0141945	-1.5318721	-3.9017904	-3.864268	NA	NA	-2.8680918142857146
NR1H4	-4.1591874	-1.68755	-4.1165458	-0.7180515	-3.7450196	-0.9334836	-4.639557	-1.7414239	1.029973	-2.301205088888889
IKBIP	4.1585078	2.0130507	4.0301951	10.3449982	3.1647408	4.0126314	7.410069	NA	3.27563	4.8012278749999995
HNRNPH1	-4.1577837	-3.3581088	-3.3913525	1.4119379	0.4744444	1.2543931	2.0464	1.1666445	3.063348	-0.16556412222222225
EXD2	-4.1577093	2.0317656	-4.3952398	-3.4139457	-1.9692273	-1.1466337	-3.783025	-3.229904	-0.551691	-2.2906233555555557
SP110	4.1573189	-3.1581846	1.4937085	7.4281945	4.6972056	4.6434963	8.846073	3.3568281	2.842599	3.8119154777777786
RYR1	4.1562935	-0.3951864	2.1519743	0.9010235	-1.052792	-0.857262	-2.940157	-1.7165755	1.182151	0.15882993333333328
HMCES	-4.1558839	-1.9436004	0.3908186	0.4443383	0.404725	1.1860897	0.571979	1.2161082	NA	-0.2356781875
PEX14	-4.1557127	-1.5494548	0.9543357	-2.0613083	-3.6420161	-0.6959451	-1.075235	3.6536642	1.329378	-0.8046993444444444
SACS	4.1550821	-2.2660172	3.0550416	4.7300704	1.9846522	1.8314673	5.90699	1.0323792	1.094308	2.3915526222222225
NKX2-3	4.1544576	-0.982948	2.9964345	3.6109565	-0.3769998	0.6647278	0.656713	NA	2.785946	1.68866095
POU3F3	4.1538701	1.5817726	4.0004353	1.6319741	0.266992	-2.0987103	0.266019	NA	0.894382	1.33709185
TTLL3	4.1533717	-2.1923879	NA	6.8767607	1.06122	4.0088492	NA	NA	1.955267	2.6438467833333337
UBE2G2	-4.1533597	-2.471635	-4.1639073	-0.3845596	3.0897617	-0.6190732	-0.689735	1.1417894	0.998903	-0.8057573
CH25H	4.1528786	1.8882613	3.3581164	8.1035122	4.7612385	0.1729775	5.542392	0.487339	1.601547	3.3409180555555555
LAT2	4.15083	-2.1986767	3.9900812	4.4845505	0.9188325	2.5067166	4.651661	NA	1.478815	2.4978512625000002
GPS1	-4.1480002	1.6526526	-0.5111294	2.7144648	-1.0592912	-2.5098062	-1.06992	NA	2.434154	-0.31210945000000007
ZC3H8	-4.1477919	-2.8037709	-3.5233898	-4.0913307	-1.3227409	-3.2094969	-3.569418	NA	-2.299154	-3.1208866375
PCGF3	4.147636	-3.1772666	-0.8925032	-5.2235547	0.010121	-1.0373436	-4.2338	0.9805458	0.872588	-0.9503974777777776
SPP1	4.1470192	2.3823164	3.3041745	7.3225794	3.1396245	3.0355467	5.178253	1.5930007	4.083584	3.7984553777777776
MAP7	-4.1469735	2.3470896	-5.1977264	-3.5477474	-2.7584915	-1.2102872	-2.683443	-1.7145446	-6.924683	-2.8707563333333335
PRKCSH	-4.1468729	-1.7054261	1.0663907	-0.5770727	1.8466741	0.349731	-2.869369	1.1542093	2.491571	-0.26557384444444465
KRTAP1-3	4.1467118	0.3770985	NA	1.7178535	0.7582649	-1.0954433	NA	NA	1.707847	1.2687220666666668
GAS6	-4.1463534	-0.8117909	-0.5872781	-2.0497679	-0.1970498	-0.4675962	-3.144842	1.614269	4.122341	-0.6297853666666667
GLIPR2	-4.1463235	0.9834488	-1.0821523	-2.884737	3.9340621	-0.8586977	-3.250255	NA	-0.4444	-0.968631825
ZNF16	-4.1448741	0.3739373	-1.5553355	0.0212376	-0.0669307	0.5355235	-5.54288	NA	2.009856	-1.0461832375000002
HSP90AB6P	-4.1446657	NA	0.7821412	0.1039612	NA	-2.7865583	-1.858186	NA	NA	-1.58066152
SF3B1	4.1441315	-3.6413727	-3.7875429	0.6604746	-3.1888081	4.0176364	1.93761	0.0898774	-1.695952	-0.16266064444444445
MCUR1	-4.1440744	2.4049924	-2.0433811	-1.8298204	-1.5243789	2.691015	-4.255014	NA	NA	-1.2429516285714288
COL5A2	4.1434157	2.1742635	3.9749537	8.231041	5.2069633	4.0116032	5.44051	-2.0148621	2.859631	3.780835477777777
RPRD1A	-4.1430959	-3.3699736	-3.0068505	-4.1725777	1.1214001	0.8443146	-0.182589	NA	0.624396	-1.5356219999999996
ANGEL2	-4.1424474	-3.6864283	-5.1919267	-4.8254829	-0.3324319	2.2776695	-2.950888	-3.2149045	-0.982353	-2.561021466666667
ZADH2	-4.1416395	-3.2421598	-4.1726016	-8.8917476	-7.5058312	-3.6481289	-7.88912	NA	-1.661108	-5.144042075
TUBGCP3	-4.1415866	-1.6550906	-0.7054103	-3.3460546	-2.8027324	-1.1842573	-0.667181	-0.6977071	0.633152	-1.6185408777777779
WDFY4	4.1414681	-3.5083974	1.7451568	4.4008441	2.2359506	2.4826768	5.035895	NA	1.57241	2.2632505000000003
UQCRFS1	-4.1387102	2.9792631	-6.2179436	-4.9682068	-0.0020451	-4.7289583	-4.344589	-1.1249499	0.451353	-2.4549763111111114
PPP1R16B	4.1384571	-5.3953423	3.9640488	4.7571197	1.3491316	3.1156589	4.323804	-0.7538841	1.3466	1.871732633333333
