Gene	GSE100163	GSE110169	GSE110174	GSE11907-96	GSE11907-97	GSE121239	GSE138458	GSE17755	GSE185047	GSE22098	GSE29536	GSE49454	GSE65391	GSE72326	GSE8650-96	GSE8650-97	GSE88884-1	GSE88884-2	GSE99967	GSE108497	Average
TRMT12	-3.821226	0.2250254	-0.8026104	-3.4904	NA	2.8972708	0.9166941	-3.039765	-6.0499634	1.16	-6.467483	-1.1372479	-6.44	-0.9164564	0.2273416	NA	-2.168132784	0.215747476	0.1766798	-2.62077842842992	-1.729739118690551
CTR9	-3.821213	-2.1888986	0.4923702	-3.9076872	NA	2.4437743	3.49617	-1.615803	-9.1909129	4.37	-4.06939	-1.4784923	-5.89	1.5410541	-1.393948	NA	-0.596835431	2.418562488	-0.4917029	-3.76769082099094	-1.3139246146661634
LCN2	3.819474	2.7489175	2.2559425	4.060936	NA	1.7361744	1.7079311	4.673575	2.2866889	8.79e-01	5.269815	4.4456536	8.06	4.5416309	6.0340262	NA	2.709348423	3.899095083	3.3340221	4.215740178656	3.7043317158142224
HK3	3.818965	5.2679262	4.6216971	2.8687448	NA	-0.0077415	1.2539413	NA	3.2420149	1.49	5.233167	4.7171838	4.20	4.7729395	3.6130809	NA	2.300464065	9.047822023	1.9499168	5.29355310555915	3.7460985290328908
SIGLEC5	3.818919	1.8405744	4.192334	0.8236471	NA	0.3603778	2.6184531	0.45792	4.1558711	-1.59	7.572628	3.9304422	6.62	3.8800859	1.936199	NA	NA	NA	1.5451025	6.01455805149931	3.0110695094687068
RPS27	-3.817653	1.7325614	-1.797677	0.3517118	1.191501	-6.2569187	-3.7899695	NA	-5.497157	-5.55	-10.677958	-3.3749692	-7.13	-3.2282547	-5.5512376	1.714689	-2.502523393	-2.267221344	NA	-5.77691751145964	-3.457110763803313
ANKRD22	3.817023	6.4954945	4.0635472	NA	2.806451	3.9377559	0.8199238	NA	3.9668311	4.08	9.199551	5.6823923	7.48	5.556455	NA	5.442188	4.239433954	6.366493229	3.7055841	6.05328790610396	4.924259528770822
OSTC	-3.816361	1.2378581	-0.6321793	NA	-0.357993	-3.1249763	-0.9348139	NA	-1.347027	3.03	-3.140631	-0.8978309	-3.80	-0.7783091	NA	-1.993994	-1.185951925	1.270139181	0.8877704	-4.23998452351163	-1.1661343686771546
RPS5	-3.814846	-2.4919935	-3.7968469	0.0291676	-3.308956	-4.6435694	-2.3498999	-5.515922	0.0294851	-1.88	-8.610968	-2.4902275	-8.08	-2.3294745	-6.5724134	-6.677722	-2.544003409	0.657108473	-2.273032	-7.86096458836043	-3.7262538962180223
UBOX5	3.813577	1.5760173	0.8305764	-1.3428371	NA	2.3091104	1.0001738	-2.059983	-1.8590459	4.27e-01	-2.664997	1.4845843	2.12	1.4671887	-1.5782121	NA	NA	NA	-0.9298021	0.676042774767512	0.3293370921729695
MTX1	3.808644	3.734134	3.3844949	3.4993199	NA	2.0992419	2.1383944	1.568796	-4.2349482	-2.60	4.213501	0.6427779	3.39	0.6856248	3.1420808	NA	2.409618967	6.336355174	1.0422707	4.424879516894	2.2047325421052224
KPNA1	-3.805865	-5.0554899	-0.9482263	-1.3656271	NA	2.1405178	-0.1544698	-2.176183	-10.1704901	2.74e-01	-1.996353	-1.005408	-2.17	-0.926031	-2.8845536	NA	-2.933580907	-3.396825401	0.5942203	-2.97184935593653	-2.1640119091075847
SLFN13	3.805816	3.556709	-0.6399731	NA	NA	2.897117	-6.1516888	NA	-5.431136	-7.70e-01	NA	-0.6400069	6.99e-01	-0.7346126	NA	NA	0.388341768	-1.012451441	-1.2012052	1.44897921500629	-0.2703650755709793
SIGLEC10	-3.80511	NA	NA	NA	NA	NA	-2.3176055	NA	-4.3488071	-2.09	-6.848288	-3.7106026	-4.27	-3.9247965	NA	NA	-2.796178601	-7.408758926	-3.5456166	-9.99196159877038	-4.588143785480865
BORCS7	-3.804778	NA	-2.2154212	NA	-0.643191	-1.2864471	4.0783926	NA	-3.3815866	6.14	-3.273863	0.7411428	-3.89	0.6954991	NA	-1.583646	0.658138671	5.149883687	0.1906623	-3.71393057289164	-0.38369651968072754
SRBD1	3.804657	6.1722268	2.6794595	0.4971401	NA	3.6841166	3.6577841	NA	1.5628721	4.33	6.522282	5.6430155	5.47	5.3971839	0.4789628	NA	3.243085557	7.202578842	4.1875047	7.45986025192231	4.234866455936606
RPS19	-3.801796	-0.7577917	-3.4566805	-0.900409	0.481237	-3.6939918	-3.0209419	-3.745782	-8.7885164	-1.16	-7.644579	-1.0120799	-4.45	-0.8336599	-6.512168	-0.113883	1.425592411	2.470415144	-0.8696644	-3.7711087827098	-2.5077903863854902
SYS1	-3.798434	-4.257426	-4.7121168	NA	-0.858724	-2.9994258	1.6711917	NA	5.8968043	2.82	-6.510506	-1.901864	-4.73	-1.7475198	NA	-3.212512	-3.038839088	1.147351476	-1.99469	-5.16016211835004	-1.9639336547264727
HMGB1	-3.79738	3.340555	3.2009164	1.6199249	-1.180706	-9.5497725	-1.5204968	NA	7.4320489	8.58e-01	NA	-1.1572617	-3.10	-1.067285	-6.6501433	-2.556272	0.887646735	3.665081589	-1.2421021	-4.76108530964848	-0.8654628436471378
SLC7A6OS	-3.794546	-5.3803367	-1.31191	NA	-2.313008	-4.8249749	-0.0780671	NA	-10.3624385	4.02	3.918613	0.3600393	-1.85	0.1344902	NA	-3.28019	-0.654685111	-2.574978097	1.5100903	0.0478673663935985	-1.5549431906827293
ZNF669	3.794494	2.6930856	-0.327017	-4.6538319	NA	-1.8902248	4.3356728	NA	2.5044267	4.66	2.378547	-0.78238	-2.83	-1.0108715	-4.0885417	NA	-0.60572962	1.041888833	-0.7560428	2.40013673691205	0.403741902936003
CDKN1B	-3.789089	-4.1766845	-1.9385776	-3.5547213	NA	1.6235386	-4.1389062	NA	-5.3215908	-2.44	-6.143413	-3.6166909	-2.27	-3.4029608	-5.2146985	NA	-0.829465027	6.122036579	1.0201172	-4.73464657104019	-2.517985401120011
CDC5L	-3.786653	-1.3217152	2.4668669	3.4925701	NA	-3.0903591	-1.0171614	NA	6.7662346	4.08	-2.327805	1.8868839	-3.51	1.7502657	-4.4863572	NA	-0.108501697	4.917338008	1.4910689	-2.80637632360734	0.25860583455250946
APOL2	3.785752	3.9560706	4.7396106	1.4240185	NA	3.8837571	4.9934001	NA	8.2385564	6.11	12.057863	2.72871	4.47	2.7621489	-1.4086233	NA	3.483208171	6.247055356	2.2017218	8.01328662811514	4.569796226771479
SMIM12	-3.784947	NA	-1.8903542	NA	1.242398	3.8129092	1.7607591	NA	-7.7270303	1.43	-5.31901	0.1117215	-2.02	0.1682284	NA	1.629276	-2.408883648	2.88167505	-0.0379936	-1.31449859556527	-0.7166093808478293
ATP6AP1	3.784046	0.3430254	5.0064985	3.0051665	NA	1.5188077	-0.0513445	NA	4.1371393	-3.93e-01	0.745083	0.2790549	3.86	0.3328757	5.546643	NA	1.806361607	6.935827627	0.7610955	2.54667894507933	2.36258583406349
FAM192A	3.783859	5.4863482	4.4946177	0.1482567	1.513761	4.4848113	-0.6580207	NA	7.1878815	2.58	1.771745	1.7214358	1.95	1.8207294	-2.6236912	2.683779	2.4954946	7.53930331	2.0568089	NA	2.690951083888889
TRPC4AP	3.783003	2.3132417	3.2470397	-0.9633839	NA	2.205829	-2.0700458	NA	-2.317666	5.39e-02	0.109275	-1.2242326	2.83	-1.2197013	1.6866387	NA	-0.626689597	1.305343049	0.8741434	2.54217008512355	0.7369920257131499
POLR3B	-3.781713	-1.4421754	-0.7140417	-3.2084076	NA	1.8112004	2.9409822	NA	-9.574814	1.63	-5.317412	-0.7711428	-7.66	-0.5927548	1.9967217	NA	-1.877430032	-2.637668756	-1.0172946	-5.67190410126145	-2.1110502640742035
INPP4B	-3.780347	-4.4371513	-1.3961609	-2.744666	-2.293283	-1.6527257	-2.4644611	NA	-4.9704402	-1.66e-01	-3.741268	-2.1044473	-2.96	-1.9068085	-6.2632296	-2.887596	-1.999838142	-4.056594038	-2.0402745	-6.2648854336467	-3.059482984928774
ERCC1	-3.779536	0.9143214	-4.6640454	-2.0983317	-2.637605	1.744905	3.375878	0.402173	-6.5316221	2.25	-3.515416	1.215102	-3.30	1.393898	-1.7012887	-2.703482	-1.863124121	3.606344458	-0.682556	2.96912508909384	-0.7802630036953081
C11orf57	-3.778661	1.8932758	-2.6448951	-3.5122379	-1.293575	-3.6748467	2.5428517	NA	-4.4812674	8.16e-01	-2.688978	2.346723	2.06	2.5784328	-0.0612154	-3.089963	-1.28912991	1.425193255	-0.2812221	NA	-0.7296397197222222
RPS6KA5	-3.775093	-5.7597354	-1.4474649	-4.5831009	NA	-9.8594049	3.148094	NA	3.926267	-3.45	-4.946164	-3.3556694	-2.98	-3.6259838	-4.5314324	NA	-3.91027363	-5.139367683	-0.2731176	-6.93828174800034	-3.3823957859411964
STX3	3.774426	2.5073227	2.7984114	2.6014373	-0.44327	-2.9183354	3.3258489	NA	5.367681	-1.12	4.489788	2.083293	7.42	1.9678278	4.7962455	1.538932	-0.702993111	3.067417403	1.4881821	2.2045686258493	2.3287780640973317
PKIA	-3.76948	-2.0729176	-0.6405401	-5.0018205	-2.788849	1.9986589	2.4142706	NA	-7.1571018	-1.88	-5.923487	-3.6876875	-6.75	-3.457311	-3.5747356	-2.777162	-1.141462655	-2.311600412	-1.1655503	-8.6593985897274	-3.0708512924593365
FAM177A1	3.768577	2.4336972	0.1485005	NA	NA	6.3246341	-3.8101146	NA	NA	-1.47	3.955338	1.9646813	-5.93	1.9741893	NA	NA	-1.032923679	5.229145801	1.3099033	2.33201421693322	1.228403031352373
PPP3R1	-3.767844	-2.6022535	-0.7570105	1.2747986	NA	-0.9797311	0.6932031	0.41574	2.1738155	4.96e-01	-1.535132	1.6011066	3.79	1.3949044	4.3539209	NA	-0.259049596	-1.969689704	2.6268555	-0.381836092555961	0.36487767263577997
CLTC	-3.767533	-3.2214524	-0.3097954	1.9886327	0.827292	-7.3571685	2.548724	2.912885	-4.3061364	4.23	-3.861109	0.3292607	-1.07	0.2641885	-1.7682936	-0.139421	-0.945323079	-0.650642233	1.3050205	-2.50738964967229	-0.7749130430836144
NADSYN1	3.76598	2.0543645	1.307463	-0.7118175	-0.492755	-5.2209328	2.2900335	-0.37074	6.0635957	-5.41e-02	-0.606759	-1.523729	-8.69e-01	-1.5582375	0.0688348	0.874673	-0.728256548	-0.533448336	-1.1658287	-1.38578000658149	0.060178005470925555
KAT8	-3.765094	NA	0.3989034	-3.7569537	NA	-2.4880596	0.4206234	NA	-4.0012659	-2.91	-4.946364	-3.4382741	-7.85e-01	-3.1402349	-2.7557885	NA	-2.93347801	-2.555583982	-2.0915301	-4.37980234643016	-2.695493896151885
SLAIN1	-3.762713	-5.1884316	-0.9982223	NA	-1.563226	-0.3674898	1.6236932	NA	-4.156447	1.09	-8.552582	-2.4276048	-5.26	-2.1994144	NA	-2.974171	-2.542849974	-6.346619353	-0.8133325	-6.78005226992259	-3.0129095762895646
ZNF223	3.76204	0.2009003	0.2787426	-3.9692857	NA	-1.6097053	-4.0940701	NA	-5.43751	-5.68e-01	1.463622	-1.6284364	1.48	-1.8326027	0.8245072	NA	-0.527436464	1.551422898	-3.2481733	2.44801976180488	-0.6415273649526541
THNSL1	-3.761513	-2.4786024	-0.5450198	0.4152562	-1.540762	1.2389789	2.2802618	NA	-6.4410479	2.19	-6.385143	-1.3067331	-8.08	-1.1540503	1.5956523	-0.962756	-0.36080663	0.795380737	-2.3052937	-6.00974412106491	-1.727154842845522
ARSA	3.76131	1.7006872	3.1324324	-1.6810499	-1.105226	0.7573423	1.3946874	0.101816	-4.7024259	-1.17	3.668136	-1.2417439	2.01	-1.5304406	6.1461583	0.860466	1.587925023	-4.493022621	-1.8504376	1.16010709579794	0.42533605988989703
LDOC1L	-3.759906	-4.2525755	-1.8295337	NA	-0.464488	1.5231773	0.479854	3.176476	-2.3701638	3.70	-5.635928	-2.5313837	-6.08	-2.3502149	NA	0.730862	1.164873308	0.884604448	-2.4488187	NA	-1.1801861908235294
MINA	-3.758972	-1.6343236	-1.4051418	-3.6427435	1.088675	-5.9942959	4.3612885	-0.641859	-7.5489409	4.19	-3.37168	-2.5078279	-2.24	-2.607941	-4.4601701	3.95717	-0.549513404	3.050156579	-0.9910146	NA	-1.300375453947368
ATP2B4	3.757557	-1.9913612	2.3456227	-2.2284475	NA	-5.0985241	3.7842048	-0.945881	5.8228632	2.86	4.433276	-1.0535965	2.61	-1.1782792	-2.438577	NA	-0.35466695	1.306753601	1.6643552	0.667547910323169	0.7757137200735092
FAM103A1	-3.756457	0.4480038	0.7408638	NA	1.279362	-6.2341998	2.9198938	-0.814143	4.6684254	1.81	-2.01264	1.7980299	1.04	1.7855983	NA	1.377671	0.843135339	5.51983683	-0.6564814	NA	0.6327587628823529
PAQR8	-3.753162	-3.5685331	-2.4921297	NA	-1.138107	-0.9279363	-0.2856019	NA	-3.263096	5.59e-01	-5.697082	-4.0330772	-6.34	-4.1348344	NA	-2.151405	-1.863151003	-3.401967875	-2.7697665	-3.07615208077805	-2.8433530622810617
YY1	-3.751347	-3.3728086	-2.3955399	-3.3736909	-2.443006	-10.5849224	-3.3035843	NA	9.6800904	3.33	3.219443	-0.3077074	-2.90	-0.4866135	-2.9156769	-4.876654	-1.81067125	-1.76322825	0.8047096	-2.58231502344724	-1.5701853907077499
KIAA0141	-3.748816	-3.2093108	-1.6257576	-1.5548502	-2.106971	-5.170431	2.3824437	NA	-8.230541	-7.78e-01	-4.975073	-4.010613	-3.06	-3.5867339	-1.4906692	0.483369	-3.571499828	-7.58717589	-2.4121292	NA	-3.014042162111111
VPS41	3.748512	-1.0182056	0.7757567	-3.303624	1.959823	5.3354026	-4.1962284	NA	-5.5259696	2.74	1.766041	-2.1582531	-3.25	-1.8223755	1.3356025	1.699239	-0.364446909	3.166195051	1.0646562	2.19540301624078	0.21829094517056738
RPS10	-3.747374	1.537266	-3.3323417	-2.3158554	-2.486815	-3.8529567	-3.3498387	NA	-4.057694	-5.10	-9.036499	-1.657908	-5.29	-1.3568957	-5.0410937	-3.33145	-4.399798273	0.567002622	NA	-5.27866128276718	-3.418384046320399
CXorf40B	-3.746447	NA	-2.314636	0.8234316	NA	-8.8652778	2.964173	NA	2.1286527	1.02	NA	-0.4579656	-3.85	0.4397657	0.7549728	NA	-0.204628513	1.250733581	-0.5849945	NA	-0.7601585737142854
MYLIP	3.745328	3.5824496	4.3762541	0.1273466	-1.429601	-5.0887825	2.0091604	2.929817	7.0068359	1.84	4.498779	0.3747622	5.15	0.3723139	-1.5923494	-2.390664	NA	NA	2.536811	1.42685625915255	1.6375176143973638
ASF1A	-3.745287	-1.3034342	-2.0777948	-2.1013642	NA	-3.7629715	1.0687851	NA	-2.4670482	2.06	-6.160193	-1.6173134	-5.94	-1.4000142	-4.4337463	NA	-0.419717401	1.76969082	-1.0655299	-5.36109885399537	-2.173943354999728
ATG10	3.742321	1.9039598	1.3660408	-2.320611	0.380991	3.0059325	2.4813621	NA	-5.9954	3.31	2.118281	2.2203697	-5.95	2.0341707	0.2516157	-1.703908	-0.415619851	0.132542871	1.2946662	3.94071502386549	0.6209173444139732
C12orf29	-3.740366	1.657568	-3.1261555	-1.8065432	0.449436	-1.5774765	2.2989975	NA	-5.5508019	1.03	-8.49399	-2.4066995	-7.41	-2.3464538	-3.9608303	0.083771	-2.510032953	-0.182269253	0.8716884	-6.02492099350697	-2.249740999974051
PRRC2A	-3.737582	NA	0.9448958	-1.5720788	NA	1.2080939	2.0964076	NA	5.3807134	5.00	-4.871613	1.0669862	-4.32	0.9856118	1.3271435	NA	-1.158465098	-20.12050054	-2.1316952	-1.92533029493932	-1.3642132958087074
SAV1	-3.736513	-5.455591	-1.481081	-1.7583104	-1.20034	-3.6799476	-0.8923104	NA	6.85733	2.10	-5.487456	0.8279937	-3.07e-01	0.9678104	-1.8053962	-2.933526	-1.777467577	-0.186713603	-0.4504714	-2.85228565269604	-1.2237513543524232
MORF4L1	-3.735945	-2.6710376	-4.0975122	0.5201238	-1.128363	-1.1782088	3.4915425	2.63122	-3.4204187	3.09	-3.514052	-1.4037918	-2.44	-1.1447936	-3.8431898	-2.282837	-3.750074359	0.03139552	2.0437955	-3.96947405393919	-1.3385810296469596
RPL13A	-3.735596	-2.8006716	-2.0229094	NA	NA	-3.647325	-1.3808819	-3.472979	NA	1.13	-10.037881	-3.4165082	-8.23	-3.3144873	NA	NA	-3.174685262	0.276279424	-1.0664782	-8.33754902466876	-3.5487781641779175
BAK1	3.734582	5.0608612	1.4060261	-2.7697018	NA	-2.1751808	0.4374761	NA	4.9596788	3.07	2.507397	2.7489144	2.40	2.5404234	2.5948393	NA	4.177950242	6.63907825	-0.6125044	5.27094810223557	2.470046346719739
ATP5I	-3.731618	3.0570292	-0.416308	-2.7569845	NA	0.8192219	3.8703287	-0.436367	-4.3354984	-2.85	-5.777321	-2.0566811	-5.56	-1.6389324	-1.57577	NA	0.136192964	3.048358576	0.9976891	NA	-1.1298035270588236
PCSK5	-3.731408	-3.0456248	1.6535882	-3.9734782	NA	-5.5128114	0.7653699	NA	-6.388961	3.31	-1.020573	-2.6499689	-7.21	-2.6548287	-3.9098992	NA	-1.654523303	-2.717357076	-4.8514866	-5.00924373129065	-2.8588944594288623
ZNF22	-3.731126	3.3026414	0.2594229	-3.6985172	NA	-5.6823707	3.522258	NA	-5.233468	1.52	-7.147873	-2.203766	-7.72	-2.1349549	-4.1473887	NA	-1.278332759	2.976237169	-0.3239892	-5.80021880023598	-2.2071438700138812
PSMD6-AS2	3.730359	NA	0.7833305	NA	-2.701709	0.5979618	1.8994191	NA	5.9144658	-1.34	8.619304	0.0401298	4.39	-0.0763255	NA	-4.781926	0.791327143	-3.38928188	1.5095511	3.14616730987891	1.1957983233049319
RBM5	3.730252	1.4578277	0.8183035	-1.8440267	-0.165795	-8.7077849	0.2846957	NA	11.4790518	-7.25e-01	0.552277	-3.2649386	3.92	-3.378943	-3.6977661	-1.404611	-0.62001659	1.289195031	0.9266433	-1.98278481528054	-0.07018003548844941
ATP5L	-3.730241	4.3586117	-1.5170814	-5.431544	NA	5.0752095	1.0395845	NA	-5.4641167	-2.72	-5.124901	0.5071832	-4.72	0.6139267	-5.1253891	NA	-3.612039178	-3.257144174	-0.5066079	NA	-1.85090930325
ACSM3	-3.730109	1.5256794	0.7472925	-3.3795308	NA	-1.9401925	-2.7553634	NA	-3.8363858	1.83	-4.716397	-0.8761557	-5.12	0.7614956	-2.5721638	NA	-1.999468682	-2.499692522	0.5967312	-2.51750159942822	-1.7930448296134245
CD200R1	-3.729573	-3.1037154	-1.4863649	NA	NA	-0.4012659	2.8386013	NA	4.1485048	-2.39	-2.633688	-5.3584868	-1.71	-5.1116891	NA	NA	-1.017477185	-3.001510608	-2.3655751	-2.97084454755413	-1.8862056293702751
NADK	3.728216	4.3236384	3.9215204	4.3189175	NA	5.8026092	1.5256333	-0.273648	11.3380112	6.24e-01	5.231669	3.992542	7.16	3.7435819	5.4559946	NA	2.636640788	6.08388605	1.4350264	9.38050489635459	4.468263535241921
VNN3	3.726248	2.6336464	2.6243272	0.1097923	NA	-3.7773691	1.2259252	NA	5.123572	-7.98e-01	NA	1.3759026	7.20	1.4654734	2.7681014	NA	0.253407721	2.550000662	1.0517294	NA	1.8355171455333332
SLC16A7	-3.726068	-2.6297944	-1.7779098	-1.5124746	-1.213175	4.0209435	3.6927886	NA	5.4016111	1.29	-1.786635	0.8510267	-4.43	-3.2162776	-1.7998091	-1.293567	-1.504951814	-3.041897034	-2.0602511	-1.30773011872578	-0.8444300350908305
CTRC	3.725142	2.5368717	0.0374835	-2.780363	NA	3.712391	1.4523165	NA	-2.9992358	2.40e-01	NA	-1.0812854	1.96	-1.1029411	0.6677191	NA	0.420794585	0.212565849	-0.4791181	2.45040443454984	0.5607965792843651
ADAP1	3.724682	3.1395222	1.7950703	0.9478772	NA	2.5090788	2.1981942	NA	0.9709205	-2.43	-0.160349	0.9735859	1.86	0.7424859	6.1541832	NA	1.069467296	1.771207257	0.3163091	0.878149826682286	1.5564932164518992
LRBA	-3.723873	-4.0275458	1.0219512	-2.9924219	NA	0.0434513	-1.7738296	-1.281688	-5.2334522	3.37	-3.00835	0.6893904	-6.11	0.7729879	1.2201243	NA	-2.515007483	-1.964119208	-0.302879	-3.34360250971749	-1.619936866706527
CIR1	3.722173	2.7396093	3.382645	0.5888894	NA	-1.5852497	-0.8884111	NA	7.2460202	2.80	7.1253	3.6858975	7.46	3.1888679	0.0265254	NA	2.28929618	8.779261401	2.2922546	4.36923064040874	3.3660182189063956
ADNP	-3.721159	-6.2123864	-1.5181623	-2.158567	-1.417592	-7.1766554	3.1987618	NA	-6.3455228	2.55	-4.842906	-1.6079818	-4.40	-1.6590509	-2.4289246	0.45137	-3.790918438	-6.326760862	-0.2625393	-4.62765333906056	-2.7524551757400295
ARHGEF11	3.719752	3.0183085	2.7142089	1.6117354	1.799925	-2.3258317	3.6297093	3.281932	12.5784652	1.50	3.431612	4.2552705	4.10	4.2162087	7.7514449	3.963336	4.691160918	6.785665718	2.4967529	6.93740402280514	4.007853012940258
GZMM	-3.719362	0.9589279	-2.9809398	-3.5103219	NA	-4.2712839	-2.9866396	2.635825	0.1490479	8.74e-01	-7.804691	-2.2198462	-6.10	-2.1598619	-3.1853449	NA	-0.836650022	2.312158217	-1.6891003	-3.44055951653622	-2.10970233452979
BTF3	-3.718441	1.2844664	-2.324294	-3.2881137	-0.05722	-8.6315378	1.633946	NA	-6.5014196	3.04	-10.936637	-2.6539585	-4.36	-2.5531652	-6.1388819	-1.555302	-3.759057845	-3.367242875	0.3964356	-5.54132735464023	-3.1069342512968547
MR1	3.71805	5.6324263	3.146761	-2.2549163	0.047153	4.9656963	2.7707373	NA	6.1916748	4.97	8.482497	3.5755803	4.07	3.6707917	2.9241819	-1.386628	3.157322588	7.200908911	2.7772976	2.31286262300403	3.4722314222107387
GNPDA2	-3.716435	-2.0989569	-1.3831571	NA	-2.063252	-2.9275471	3.4354393	NA	-2.6372935	3.91e-01	-7.223504	-3.057717	-4.51	-2.845154	NA	-2.730806	-0.980433925	-1.473998529	-2.0650994	-5.96726052944173	-2.4620103343201016
GTF2H4	-3.716173	0.7256789	-2.3613071	-1.6089772	NA	0.9062458	-1.9536862	1.69371	4.1711143	3.38	-5.157588	0.0369593	-2.56	0.1398171	-1.3813507	NA	-1.354827827	3.35173834	-2.7714952	-0.866820005928056	-0.5181645273848918
CCNG1	-3.715987	-2.0444602	-3.1921892	-1.8239898	NA	-2.147668	2.9669318	-2.544835	-3.061148	8.53e-01	-4.338953	-2.0563182	-4.44	-1.6172599	-6.4508512	NA	-1.211124991	-1.047021058	0.8409823	-6.70139905092806	-2.3184605833293364
SBNO2	3.715191	3.3164981	3.3939548	1.7801757	NA	5.2565256	2.3899653	NA	4.7192817	2.29e-01	3.051543	0.4873795	3.66	0.5645377	4.5385989	NA	3.144832723	3.353008361	1.6858355	1.80463285282126	2.770056513930662
ABCB7	-3.714342	-0.3746335	-1.1683409	-1.5545103	NA	-4.3350574	2.2213247	1.05469	-0.8750594	3.61	-0.988414	-0.7304774	-5.38	-0.839157	-4.3995934	NA	-0.923994385	-0.413047349	0.1369636	-3.24216683236343	-1.2175453092424129
TFE3	3.713992	2.9518791	2.877327	1.5583012	NA	7.3089202	1.6471141	-0.671363	4.8202235	3.74	0.824526	2.8027228	5.17	2.7781901	5.6202153	NA	3.817541344	2.780616791	1.6066862	6.27593692731244	3.3123794201284693
PSTPIP1	3.713462	3.0209024	1.9544379	0.2832148	NA	-4.2157895	-2.4458259	-1.668632	4.0571177	-1.86	-0.82741	-0.4577276	1.45	-0.2120074	-0.2051133	NA	-0.391234682	2.683032193	0.4135122	2.05742186410253	0.40829781528347386
BRD3	-3.712343	-3.873242	-0.6665392	-3.0174489	NA	-3.9190035	-4.3111031	-4.32097	12.9798532	1.90	-1.194976	2.4862134	-3.27	2.3802712	-3.3882463	NA	-1.090487397	-6.56875045	0.2158086	-0.18363704172549	-1.0863666938180827
DENR	3.710435	-1.4915684	-2.5974686	-1.8260371	-2.107265	-4.9710283	-3.7388513	NA	-7.8344263	1.41	-2.765324	-1.6870715	-2.54	-2.0000777	-5.9453815	-4.327152	0.69339326	2.270722483	0.7668995	1.84771340212633	-1.7438151607828243
DNAJC5	3.707495	-1.1422514	3.5118132	NA	1.826304	-5.2212457	-1.8720569	NA	6.3072145	7.58e-01	0.751952	2.1342113	3.17	1.9361779	NA	2.691422	NA	NA	1.501481	1.25085839279066	1.420758352852711
MCFD2	-3.706665	1.2040569	-1.6842781	1.2324235	NA	1.5790384	2.0590267	NA	-3.7995257	4.98	-2.444193	2.7876852	-2.66	2.6321071	-1.6318907	NA	1.004093495	5.05834331	1.3302834	-1.31994517175337	0.38944472548509584
TSPAN13	-3.705624	-3.7260128	-1.8270992	-3.4544257	NA	-2.3912858	2.5149559	NA	-4.0003194	5.83e-01	-4.809499	-4.7934463	-7.11	-4.6209978	-3.7720882	NA	-2.674757135	-2.383893842	-2.9740197	-5.73092748512029	-3.2280259095364876
NFE2	3.704592	3.3279198	2.0493415	4.6351165	NA	-2.2205368	2.4611419	10.220692	5.4840727	-2.96	-0.929806	1.7010247	7.02	1.868872	4.3292261	NA	0.157458408	0.143621033	2.6698804	2.83587126546742	2.5832493059148565
ECHDC1	-3.703327	2.3181245	-1.5349951	-1.1218805	-1.148436	4.650103	-0.7900229	NA	-9.3276143	2.13	-2.039413	1.7682942	-2.68	1.7024797	-4.3914886	-4.433892	-0.411513858	2.010328332	0.9415279	-5.06795729441658	-1.1120885747587674
PAM16	3.703184	NA	-1.0078317	-2.3782572	NA	3.3358132	-0.0820965	NA	-3.072175	7.87e-01	-2.267018	1.2753493	3.84e-01	1.4048426	-2.3768682	NA	-0.921896103	-2.200366077	NA	NA	-0.24402283428571434
SON	-3.703106	-4.2875093	-1.2097311	-3.2799823	-0.624593	-9.6934731	-3.2816616	-3.101183	4.4193843	4.35	-3.725948	-3.8347848	-7.00	-4.0957259	-1.9375866	-3.668946	-2.341904839	-3.134129759	0.8935313	-5.89335123537297	-2.757535046668649
CNOT6L	-3.702978	-3.0710451	-2.2672965	NA	-3.805388	-3.3504104	3.7494107	NA	5.8185316	3.30	0.225662	-3.1398071	-4.12	-2.8963498	NA	-6.853718	-0.753088061	-2.646505509	-0.2059326	-4.74289753916799	-1.67422425348047
AKIRIN2	3.699825	1.0312577	2.9986348	0.7720632	3.567086	-3.3976649	2.7278653	NA	4.7640807	1.34	7.847404	4.0296742	6.11	3.9099148	2.3198971	4.911549	4.018133694	0.855446009	2.0060957	4.42286473518298	3.0491645809569987
LRG1	3.699386	2.9976716	3.3555055	NA	1.227896	1.7160756	2.7981059	NA	-2.0159577	2.38e-01	3.350192	1.439766	6.93	1.3790112	NA	3.254658	2.433672984	4.266498237	0.75114	2.60596195242626	2.3780931337309563
NME2	-3.697225	NA	NA	NA	NA	NA	2.1622358	-2.779989	NA	1.43	-3.894177	-1.3268588	-3.85	-1.4245031	NA	NA	-0.576247385	3.510856377	-0.3041025	-2.29474760587935	-1.0870631844899459
C3orf58	-3.696863	-0.7594624	-1.0774658	NA	2.051673	-2.8153461	2.3283351	NA	3.529206	3.27	-0.911243	2.7106957	-5.45	2.6874436	NA	2.248958	0.998937401	3.73391733	2.8650662	NA	0.7321157519375
MCL1	3.696844	3.3165862	3.2006174	2.3467508	0.228274	4.4641485	-2.8580295	NA	7.0025922	3.45	9.067879	0.6141626	6.02	0.583689	3.7230286	-0.366536	2.731473783	5.371123168	2.1695716	3.23318346420978	3.0523873060636726
