Gene	GSE1919	GSE55235	GSE55457	Average
PLXDC2	1.302932	-0.5397914	-3.0542481	-0.7637025000000001
PYGO1	1.302909	1.2290181	1.2840421	1.2719897333333332
PRPH	-1.30226	-2.7265458	2.3222759	-0.5688432999999998
IRF1	-1.301799	-1.880193	0.5896109	-0.8641270333333333
RSL1D1	-1.301374	-3.664487	-2.7134491	-2.5597700333333333
SNRNP27	1.300321	-2.1257263	1.1153088	0.09663449999999996
HTR2C	1.300115	1.0022886	1.1302241	1.1442092333333334
DDB2	1.299977	1.996125	2.7831048	2.0264022666666666
PIN1P1	1.299566	0.9329546	-1.2391617	0.33111963333333333
SPAG5	1.299541	0.3868982	1.410661	1.0323667333333333
CADM4	-1.299477	-3.8148065	-1.9436993	-2.352660933333333
EPHX2	1.299129	0.0841564	0.9616117	0.7816323666666666
CHD2	-1.298917	-1.2962684	-1.0089282	-1.2013711999999999
GPX4	-1.298856	0.0210429	-1.7165106	-0.9981078999999999
BIRC3	1.298648	1.2180697	2.4778065	1.6648414
SPIN2A	1.298494	0.5471308	-0.2898391	0.5185952333333333
GRK5	-1.298063	-1.5862731	-2.4911256	-1.791820566666667
RNF13	1.297829	1.0772763	2.0807169	1.4852740666666666
MTMR4	-1.297764	-0.8938268	1.9560089	-0.07852730000000004
MAST3	1.297281	3.592613	-0.8690595	1.3402781666666668
EMX2	-1.297027	-2.3561652	-0.5208589	-1.3913503666666667
DGCR9	1.296745	-0.6718623	-1.6357434	-0.3369535666666666
MARCH3	-1.296731	-1.7212043	-0.30491	-1.1076151
RELB	1.296575	-0.620876	0.4784042	0.38470106666666665
RBM6	-1.295904	-1.8452933	-1.6775881	-1.6062617999999997
CDKN1B	-1.295817	-3.1677532	1.9413754	-0.8407315999999998
KIAA0895	-1.295516	-0.9905356	1.1020622	-0.3946631333333333
SLC4A4	1.29482	-1.4807058	-1.3979311	-0.5279389666666666
BLCAP	-1.294641	2.0255819	2.6586776	1.1298728333333334
DNAJC22	-1.294359	0.2824555	-2.3031372	-1.1050135666666667
AAK1	1.294146	1.4531937	-2.341747	0.1351975666666667
FKBP2	1.294049	2.7439826	2.4556789	2.164570166666667
DCAF8	-1.293651	1.9546454	2.5796064	1.0802002666666666
NME6	1.293152	1.72678	0.9216922	1.3138747333333332
PTTG2	1.292976	0.3074751	0.1620553	0.5875021333333333
GATC	-1.292798	0.4919947	-1.3016203	-0.7008078666666666
NECTIN1	1.292594	0.6178217	-1.043431	0.28899490000000005
LMTK2	-1.291596	-0.0345054	-1.4669918	-0.9310310666666667
KLKB1	-1.291195	1.1225776	-0.8719759	-0.34686443333333333
TCEB3	1.290486	2.2245719	-2.4103434	0.3682381666666667
UGT2B4	1.289338	0.8785803	3.4120518	1.8599900333333335
KCNF1	-1.288679	0.8331164	-4.3156178	-1.5903934666666668
BUB1	1.288409	3.7349434	2.891536	2.6382961333333337
EFNB2	-1.288363	-3.8197383	-3.7519434	-2.953348233333333
PCBP3	1.287631	-0.6872382	1.5206235	0.7070054333333333
SPAG9	-1.287438	-3.1677137	-4.8360346	-3.0970621
POLR2E	-1.2871	-1.4067152	-3.1480644	-1.9472932
AP2B1	1.287038	2.0677395	-1.8399797	0.5049326
ABR	1.287017	2.0400042	-1.6356061	0.5638050333333333
ADO	1.286789	3.5235396	2.3535629	2.3879638333333335
FXR2	-1.28678	0.3682082	-2.6418972	-1.186823
RAD23B	-1.286418	-2.6703266	-2.5405268	-2.1657571333333334
TKTL1	-1.286015	1.3350268	0.9691145	0.33937543333333337
DHX38	-1.285787	-1.1142181	-2.4328956	-1.6109669
ATF1	1.285676	-0.3588029	-0.453207	0.15788870000000002
MAT2A	1.285529	-5.3969724	-5.8921225	-3.3345219666666672
RPL36AL	1.285134	-0.3624519	1.0452064	0.6559628333333334
UBC	-1.284101	-2.1337925	-6.020367	-3.1460868333333334
LAMA5	-1.283541	-2.973079	-2.3763935	-2.2110045
KCTD17	1.282689	1.4403662	1.0305842	1.2512131333333334
SPOUT1	-1.282665	0.4376259	0.4748289	-0.12340339999999998
FKBP6	1.282454	2.6508336	-2.9445916	0.3295653333333333
TUB	1.282264	-0.6503975	1.1544499	0.5954388
KLK8	1.281704	-0.9945896	-2.3799065	-0.6975973666666667
SRP9	1.281074	0.4749628	-0.1497633	0.5354245
CLCN4	1.280473	2.3307637	-1.8827854	0.5761504333333334
CXCL3	-1.279709	-4.1279716	-2.0699087	-2.492529766666667
UCHL1	-1.279483	-0.6921547	-0.8529413	-0.9415263333333334
LRP4	-1.279339	-0.3904471	0.1082013	-0.5205282666666667
SPHK2	-1.279249	-0.8681456	1.9899197	-0.0524916333333334
SLC20A2	-1.278873	0.9443327	-1.7872532	-0.7072645
PRKG2	-1.278732	-0.5952738	-1.2520861	-1.0420306333333333
PEX7	1.278575	-1.9836489	3.1176198	0.8041819666666666
TCEB1	-1.2779	-2.6024782	-1.5608091	-1.8137291
GABRA6	-1.277696	1.171955	1.7476776	0.5473122
TRIM25	1.277599	1.1941505	-3.0012419	-0.17649746666666685
F13B	1.27697	0.8521519	1.2723867	1.1338362
C1QBP	-1.276839	0.1624757	1.7627645	0.21613373333333338
RUBCN	1.276829	2.7345612	-0.5388981	1.1574973666666668
TRIM66	-1.276818	0.2753914	-1.2402125	-0.7472130333333333
NECAP1	-1.276775	-1.4611473	-0.1233303	-0.9537508666666668
PPP2CB	-1.276769	-2.5644939	-1.6088384	-1.8167004333333334
CBFB	1.276575	2.2182314	2.6785201	2.0577755
TTLL4	-1.27629	1.9516156	0.6948554	0.45672700000000005
ENTPD2	-1.276186	-0.4782113	-2.7636966	-1.5060313
ABI2	1.276004	1.5305701	-3.3298966	-0.17444083333333346
TFE3	-1.27505	-1.5920701	-2.2972113	-1.7214438
SPRED2	-1.274716	-3.6218444	-3.2780316	-2.724864
WBP2	-1.274611	-1.9217665	1.832488	-0.45462983333333323
NEBL	1.274601	-1.3790403	-3.2472405	-1.1172266000000002
NCKAP1	-1.274432	-2.7394008	-2.3691733	-2.1276686999999996
MCC	-1.27381	-1.6303951	-1.3585446	-1.4209165666666668
AKIRIN2	1.273393	1.6903179	-0.016389	0.9824406333333332
XIST	1.273324	3.4536992	3.3725017	2.699841633333333
CCZ1B///CCZ1	1.273022	1.5505309	3.2793366	2.0342965
PLEKHG3	1.272056	-1.8798915	-2.5801404	-1.0626586333333332
RABGGTA	1.272032	-0.7705003	1.1052695	0.5356004
SCN7A	1.271712	-1.742872	-0.4184919	-0.29655063333333337
ARHGAP6	-1.271327	-4.6167119	-1.5761325	-2.4880571333333337
SHOX2	-1.271271	-2.4732363	-1.7907598	-1.8450890333333334
SIRPB1	1.271108	0.9167113	-0.4754674	0.5707839666666668
LRRC23	-1.270807	0.3072932	-0.9807526	-0.6480888
PRDX1	1.270232	0.8207691	1.035051	1.0420173666666666
C4BPB	1.270182	0.609042	0.4952394	0.7914878
QRICH1	1.269341	-1.1411141	-1.010733	-0.2941687
COQ2	1.269258	3.0456254	0.42663	1.5805044666666668
PCDH7	-1.269138	1.2607274	-0.471944	-0.16011820000000004
HOXB5	1.268928	0.606833	-0.69275	0.394337
DUSP1	-1.268842	-4.5946081	-7.1685963	-4.344015466666667
THOC2	1.268792	-1.849014	-5.4715694	-2.0172638
DPY19L2P2	-1.26845	-0.7321687	1.4020446	-0.1995247
NDUFC1	-1.268105	3.1861416	1.2111155	1.0430507
U2AF1	-1.268049	-1.9500915	-2.6073851	-1.9418418666666668
AGPAT1	-1.267962	1.1040557	2.0988296	0.6449744333333334
MAP2K5	1.267548	1.281059	2.2057245	1.5847771666666663
TUT1	-1.267215	-1.9422574	-1.3911393	-1.5335372333333332
AAMP	-1.266521	-1.3195293	-4.2010305	-2.2623602666666667
MATN3	-1.266517	-2.3937638	0.3951859	-1.0883649666666666
PDCD1	-1.266407	-0.0181182	-2.085578	-1.1233677333333334
KIFC1	1.266123	0.9975441	1.2803673	1.1813448
CEBPZ	-1.26608	-5.8447223	-5.4144181	-4.1750734666666665
CAP1	1.265662	3.3828704	0.8802458	1.8429260666666665
EFNB1	-1.265527	0.4349297	-0.9205073	-0.5837015333333334
GML	1.265509	0.5881316	-0.3648213	0.49627309999999997
PHIP	1.265149	-2.1554113	-1.0987082	-0.6629901666666665
HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG	-1.264707	-2.3897786	1.5270205	-0.7091550333333334
NRXN2	-1.264386	-0.8019705	2.3889678	0.10753710000000005
RAB14	1.264138	2.104036	3.6177627	2.3286455666666668
CDH2	1.263903	0.8189269	-1.370687	0.23738096666666672
MATN1	1.263638	0.7345093	-3.2077816	-0.40321143333333337
SCEL	1.263379	-0.9057343	2.4949309	0.9508585333333333
JAK3	1.263335	2.0544997	-1.7695894	0.5160817666666667
HPGDS	1.262352	2.8669469	-0.894543	1.0782519666666668
SLC13A2	1.262217	-0.7023389	-1.1180295	-0.1860504666666667
TSPYL1	-1.261865	-0.9056113	-0.5849937	-0.91749
LEPROT	-1.261625	-1.7183757	0.1933122	-0.9288961666666666
SLN	1.261417	0.978609	0.9270636	1.0556965333333332
LTBR	1.260419	0.5426863	-1.7076153	0.03182999999999995
KCNJ15	-1.260039	-2.3653322	-1.296952	-1.6407744
LGR5	1.25919	-2.6786301	1.6071493	0.06256973333333334
MGST2	-1.258788	1.7114126	1.9779663	0.8101969666666667
PLLP	-1.258613	-1.3430451	1.4321821	-0.3898253333333333
TELO2	1.258511	0.6435768	1.4716036	1.1245638
ST6GALNAC2	-1.258442	1.264543	-1.9182905	-0.6373965
EPOR	-1.258386	-2.5212124	-3.6151594	-2.464919266666667
TUG1	1.257737	-0.6632627	0.5993762	0.3979501666666667
JTB	-1.257203	1.4673987	4.3368354	1.5156770333333334
GRPEL1	-1.257125	-8.3917821	-1.6676943	-3.7722004666666664
PRKCZ	1.256626	2.1676257	2.9461045	2.1234520666666667
NUP58	-1.256609	-1.7191615	-0.7816915	-1.2524873333333335
OCM2	1.256387	0.9110567	1.0166129	1.0613522
RPS6KB1	1.256071	-4.7475365	-1.7868741	-1.7594465333333333
RBM38	-1.256048	0.9406598	-1.1430696	-0.48615260000000005
BRCA1	1.255708	2.9387227	1.6725112	1.9556472999999999
CD24	1.255621	3.2499737	1.7956945	2.1004297333333333
ID3	-1.255471	1.4376444	0.0571314	0.07976826666666664
DYNC1I2	1.25544	0.402581	3.9228081	1.8602763666666666
INSIG2	1.255203	3.5578954	5.5464335	3.4531773
DMPK	-1.255177	-0.7115717	-3.3124267	-1.7597251333333332
PNMA2	1.254657	-1.1350165	2.7799703	0.9665369333333332
TMEM159	-1.254328	-1.0678907	-0.0617253	-0.794648
DDX18	1.254277	-3.9445085	-0.7602921	-1.1501745333333333
CDH6	-1.253977	1.2383198	0.5973454	0.1938960666666667
SLC26A2	1.253913	0.2563955	-1.1869795	0.10777633333333332
PTPRN	-1.253471	-0.837029	-2.0311042	-1.3738680666666667
DNM2	1.253379	-0.2612434	-2.051281	-0.3530484666666666
MEST	-1.253379	3.8927679	0.0332893	0.8908927333333333
NF1P9///NF1	1.252956	-1.6191661	-3.2852956	-1.2171685666666667
ITIH3	-1.252903	-1.5657551	1.3475714	-0.49036223333333345
EIF2B5	-1.252329	-1.2078591	-0.371133	-0.9437736999999999
NOLC1	-1.252202	-4.3940212	-5.3107634	-3.6523288666666667
RAP1GDS1	1.251602	2.3846325	2.5227629	2.0529991333333335
SDC2	1.251516	4.2483969	0.7849963	2.094969733333333
MINPP1	1.251257	3.1309855	0.9733362	1.7851929000000002
LPAR1	-1.250196	-3.6516462	-1.7984758	-2.2334393333333336
SUZ12	1.250073	0.4990694	0.6941615	0.8144346333333333
TRIM3	-1.249977	1.8811172	-3.6973315	-1.0220637666666665
CEACAM5	-1.249754	1.2142031	-1.2515809	-0.42904393333333335
SPAG1	-1.249175	-0.9089192	-0.5288015	-0.8956319
MORC2	-1.248932	-0.5037125	-3.0671328	-1.6065924333333335
FOXC1	-1.248626	-3.6175032	-1.7622293	-2.209452833333333
SRRM2	-1.247778	-3.1298824	-5.4709761	-3.282878833333333
NHLH2	-1.246499	-0.0993687	2.5078167	0.3873163333333332
MAP3K11	-1.245405	0.4361074	0.6025311	-0.06892216666666669
RPL27	-1.2454	-0.9866989	-3.5532188	-1.9284392333333333
MAP3K7	1.245021	2.3890355	2.0950154	1.909690633333333
TDRD3	-1.244731	2.6143845	-0.6876409	0.22733753333333329
FUT6	1.244334	-3.1488661	-4.316085	-2.0735390333333332
FXR1	-1.243486	-2.6197751	-3.921971	-2.5950773666666667
KIF1B	1.242717	0.8470738	0.9230345	1.0042751
NME5	-1.242369	-0.3224165	0.7406388	-0.2747155666666667
S100A12	-1.242223	0.9018891	-0.9779853	-0.4394397333333333
ELF2	-1.24213	-2.3040151	1.0707328	-0.8251374333333333
NOL3	-1.241347	-2.5021185	1.7952742	-0.6493971000000001
RCAN2	-1.241338	-3.1547654	0.0531126	-1.4476636
WNT2	-1.24129	0.1734704	1.3397188	0.09063306666666666
SSX2B///SSX2	-1.240456	0.9029885	1.1112466	0.2579263666666667
AZIN1	1.240175	1.7715158	-3.2693904	-0.08589986666666653
ARFIP2	-1.239654	-1.6812194	-1.7505711	-1.5571481666666667
ERC2-IT1	-1.239361	0.2579445	-1.2145307	-0.7319824
MUC3A	-1.239048	0.6797746	-0.7280104	-0.4290946
SEC62	1.239043	1.1151068	-2.3474464	0.0022344666666667123
LRRC37A3	-1.238908	0.8655908	-0.2305947	-0.20130396666666664
FBXL2	1.238897	1.6114181	1.2661179	1.3721443333333332
CLPP	-1.238882	-0.8323414	0.9441348	-0.3756962
TUBGCP3	1.238622	1.5957719	1.8305195	1.5549711333333331
ARL6IP1	1.238551	1.1821589	0.5252076	0.9819724999999999
COPS5	1.238531	0.6606164	0.4324594	0.7772022666666666
ADGRB3	1.238294	2.3637317	-1.9842587	0.5392556666666668
ADRA1B	1.238068	0.6158636	1.5552801	1.1364039000000001
FARP1	1.238031	2.740295	0.9198289	1.6327182999999998
ME3	-1.237435	0.5110952	-0.3310487	-0.35246283333333334
COL19A1	1.237211	0.9606396	0.8110649	1.0029718333333333
TNFRSF13B	1.236729	-0.0460611	-0.2280694	0.3208661666666667
PDE6C	1.236723	0.2392307	-0.1004504	0.45850110000000005
HAL	1.236437	1.3741125	-0.4306799	0.7266232000000001
PHF24	1.236067	-0.6268566	-2.8422623	-0.7443506333333332
PRPSAP1	1.235952	1.123735	1.8884494	1.4160454666666666
ARHGAP44	1.235752	-1.5829726	-2.591488	-0.9795695333333333
KRT10	-1.235702	-1.2668978	0.6884194	-0.6047268
TSC22D2	-1.235384	-2.857747	-3.7590483	-2.6173930999999997
MMP11	1.234959	3.9622686	-2.7963146	0.8003043333333332
UNC50	1.234333	1.4667336	3.5506174	2.0838946666666667
CTDSPL	-1.234328	0.8922353	-1.7863115	-0.7094680666666667
RAB9BP1	-1.234075	0.1132058	-0.9892425	-0.7033705666666666
GRK1	-1.233848	-1.2375345	-5.4723958	-2.6479261
BIRC5	1.23371	1.8516206	1.8978754	1.6610686666666667
HMGXB3	1.233559	-1.4982475	-3.8772398	-1.3806427666666667
ZC3H3	-1.233351	-0.8933457	-1.9333516	-1.3533494333333334
ARG1	-1.233323	0.6359196	-1.1804682	-0.5926238666666667
ADRA1D	1.233315	-1.2524813	-1.6956993	-0.5716218666666667
PCSK2	-1.233216	-0.9774379	-1.9782453	-1.3962997333333333
SETD2	-1.233122	-1.1701413	-2.7145578	-1.7059403666666668
ZMYM4	1.232923	5.3789164	2.7513676	3.121069
NR4A3	-1.232917	-4.3833664	-5.3308204	-3.6490346000000002
DRG2	-1.232519	-1.1763924	-2.5003843	-1.6364318999999998
EPB41L2	1.231647	4.7322934	-0.8735875	1.6967842999999998
LPCAT4	-1.231406	1.9366774	1.7991057	0.8347923666666667
MYO16	1.231181	-0.7382038	-0.4664427	0.008844833333333376
MFAP3L	1.230956	-1.5203634	2.3142916	0.6749613999999999
SYN3	1.230303	-0.6648915	-1.5674951	-0.3340278666666667
BSG	-1.230301	1.4917293	-1.916068	-0.5515465666666667
APRT	-1.230189	1.8331717	1.2651569	0.6227132000000001
CALCOCO2	-1.229791	-3.5180169	-0.7456658	-1.8311579
MLLT11	1.229324	2.8322072	0.0650126	1.3755146
BEAN1	1.22927	-1.2584318	-1.3772618	-0.4688078666666667
CARM1	-1.228945	-0.4993506	0.2004835	-0.5092707
MIR636///SRSF2	1.228932	-0.5385243	-1.3221677	-0.2105866666666667
COL11A1	1.228881	1.8405014	1.5794073	1.5495965666666667
MIR6733///EBNA1BP2	-1.22862	-1.5988588	-0.7959717	-1.2078168333333332
ZNF337	-1.22858	-1.7054549	-1.4366265	-1.4568871333333335
AHDC1	-1.22854	-0.0472225	-0.3411592	-0.5389738999999999
MYO7A	1.227764	-2.1656613	-1.4299088	-0.7892687
COASY	-1.22749	-0.9798575	1.2343447	-0.32433426666666665
SKI	-1.227153	-0.6386136	-3.302952	-1.7229062
MAN2C1	-1.227057	-0.1224938	-0.6807422	-0.6767643333333333
RBM39	-1.226954	-5.6021843	-1.759744	-2.8629607666666668
GABRR2	1.226225	0.3151573	-1.2957385	0.08188126666666669
PPP2R5E	1.226143	-0.0245298	-0.8827909	0.10627409999999997
ANKLE2	1.225821	-0.7515699	-1.4546539	-0.3268009333333333
FETUB	1.225498	0.8777115	-1.8585143	0.08156506666666674
BAG6	-1.225097	-0.8987663	1.2723403	-0.283841
GABARAPL2	1.22492	2.6846677	1.4934072	1.8009982999999998
KIAA0368	-1.224602	-4.3526691	-1.5041071	-2.3604594
TSPYL5	1.224598	-2.4787798	0.9918298	-0.08745066666666661
SEC23A	1.224554	1.6500963	3.7557702	2.2101401666666667
SNORD96A///SNORD95///RACK1	-1.223974	-3.5761771	-2.5693684	-2.4565065
CREG1	1.223911	0.2613593	-1.2981625	0.062369266666666645
NBAS	1.223855	1.9689629	2.1172224	1.7700134333333333
UPK3A	1.223809	-0.2844914	1.6043193	0.8478789666666667
TRAP1	-1.223461	0.6153764	-0.5911119	-0.3997321666666666
PDCD10	1.223132	0.3080466	1.7523808	1.0945198
RAP2C	1.223121	2.7387433	5.6492748	3.203713033333333
IL1RL1	1.222952	5.1313227	-2.086529	1.4225819000000002
COIL	1.222	-0.5573967	-3.1850153	-0.8401373333333333
SZT2	1.221791	0.9905495	-1.3154354	0.29896836666666665
POLR2I	-1.221723	1.6661503	1.7313376	0.7252549666666667
CCR9	1.221533	-1.0374951	1.4812033	0.5550804
CEBPA	-1.221441	3.2944797	1.3432389	1.1387592
B4GALT5	-1.22137	-2.8694943	-2.3727527	-2.1545389999999998
NACC2	-1.22045	-0.9471282	0.6231869	-0.5147971
COL6A3	-1.220318	-0.8004032	-2.2860239	-1.4355817000000002
SLC35E2B///SLC35E2	1.219846	3.71163	3.1906584	2.7073781333333335
POLG2	-1.219004	0.831908	1.0061487	0.2063509
R3HDM1	1.218707	1.4610367	-1.8721297	0.2692046666666667
CCK	1.218646	-0.9182474	-1.4337119	-0.3777711000000001
EPB41	1.218569	1.1380953	-3.1561986	-0.2665114333333333
SNTB1	-1.217738	-1.4783249	-1.9785412	-1.5582013666666665
OVOL3	1.217629	-0.0718624	-2.9839325	-0.6127219666666667
ICMT	1.217464	4.2941984	1.5894629	2.367041766666667
GPR1	1.217158	2.3964406	0.516435	1.3766778666666666
AHR	1.216892	5.3439721	0.2281248	2.2629962999999997
USP7	-1.21664	-2.244416	-2.5903129	-2.017122966666667
PTBP3	1.216515	1.8684296	-1.6305765	0.48478936666666667
SLC25A4	1.215837	-2.3642033	-1.705302	-0.9512227666666666
CLIC2	1.215747	1.2139791	3.4718963	1.9672074666666666
DIMT1	-1.215617	-4.5743603	-1.8059561	-2.5319778
COL21A1	1.215578	1.2444559	0.4260676	0.9620338333333334
TOM1L1	-1.215362	-4.2425534	0.6162566	-1.6138862666666667
STC2	-1.214426	-2.9244011	-2.026476	-2.0551010333333335
DNAJC7	1.213848	0.7600243	-4.0804629	-0.7021968666666666
MUC5AC	-1.21383	-0.8982834	-2.8698794	-1.6606642666666669
GTF2B	-1.213626	-2.8130191	2.4742068	-0.5174794333333331
DNAJC4	1.213454	2.1644615	-2.4164923	0.3204744
STARD13	1.213348	-0.9768936	-2.0972167	-0.6202541
PLIN3	1.213051	1.1152611	-0.0341301	0.7647273333333332
TAGLN2	1.212965	3.8601623	-1.0640026	1.3363748999999998
SYT11	1.212696	1.7834079	3.2202762	2.0721267
ZNF280A	-1.212046	-0.8507824	-0.6631216	-0.9086500000000001
PNLIPRP1	1.212041	-0.2304253	-0.7775564	0.0680197666666666
KDM5C	1.212039	0.2286154	0.4084677	0.6163740333333334
RRP8	1.211973	-1.305394	2.0661056	0.6575615333333334
ZNF529	1.211903	3.5485661	2.257481	2.3393167
TBC1D2B	1.211877	3.7506953	2.95459	2.6390540999999996
PMS2P4	1.211789	0.1982509	-0.1265972	0.4278142333333334
ZNF428	-1.211076	1.0289316	0.8189723	0.21227596666666662
HIRIP3	-1.210666	5.8416468	1.807306	2.1460956
CACNA2D2	-1.210607	1.2774186	1.9209018	0.6625711333333334
GATA1	-1.210465	0.1851945	-2.5192086	-1.1814930333333333
ASAH1	1.210397	1.9629618	-0.5883371	0.8616739
C6orf47	-1.210365	-0.0138269	-1.0176082	-0.7472667
CXCR4	1.209838	1.3851861	1.7981918	1.4644053
SLC1A6	1.209421	1.0685129	-1.4515586	0.27545843333333325
LAMB1	-1.209307	-3.0635942	-0.9614263	-1.7447758333333334
DSC1	-1.209279	-1.1630591	-0.1868637	-0.8530672666666667
HPGD	1.209279	1.1938307	0.501177	0.9680955666666667
GZMM	1.208817	-0.582713	3.3733986	1.3331675333333333
TULP1	1.208519	-0.2853444	0.8349999	0.5860581666666667
TMCC1	1.208258	1.6236912	-2.3267735	0.16839190000000004
MED22	1.208225	1.7239761	0.7786265	1.2369425333333335
CCL11	1.208161	0.5661974	0.2498098	0.6747227333333333
TRPC1	-1.207852	-1.4110439	3.6383326	0.3398122333333333
PNPLA6	1.207783	2.9876259	-0.1686556	1.3422511000000001
SETX	1.207672	2.5800484	-3.4212453	0.12215836666666673
PRRC1	1.207181	-0.0809415	-1.9889039	-0.28755479999999994
PPM1G	-1.206744	1.0008591	-1.6208963	-0.6089270666666667
MEF2C	1.206735	5.3975846	-2.2281102	1.458736466666667
TALDO1	-1.206156	2.2890137	0.5952508	0.5593695
USP20	-1.206153	-1.2204533	-1.5665746	-1.3310603
FBXL14	1.206124	-0.8966735	1.1331123	0.4808542666666667
AZU1	1.206056	0.7634199	-0.5123959	0.4856933333333333
PHYHIP	-1.205898	-2.0642745	0.7541032	-0.8386897666666666
G3BP2	1.205466	1.1406533	-2.2460339	0.03336179999999992
G3BP1	1.205092	1.3403823	-3.4783439	-0.31095653333333334
CAMSAP2	-1.205022	-2.7728969	-2.6761249	-2.2180146
RBP3	-1.205015	0.7388552	-0.2423237	-0.23616116666666664
IL23A///TRBV19	1.204774	0.850196	5.0624094	2.3724598
TLR6	1.204639	0.4214001	-1.6164715	0.003189200000000003
APOH	-1.204556	-1.0171684	1.838032	-0.1278974666666667
CLEC4M	1.204462	-0.5167474	-1.3151365	-0.20914063333333333
STARD5	1.204345	1.2352242	2.3592081	1.5995924333333333
ZNF646	1.204153	-0.333309	-1.7484016	-0.29251920000000003
NPY	-1.204056	-0.6767203	-0.7553901	-0.8787221333333334
RALA	1.203268	1.8535112	-1.678361	0.45947273333333344
SNW1	-1.202949	-4.5376857	-1.2609754	-2.3338700333333335
LINC01558	-1.202619	0.3620013	2.1171559	0.42551273333333334
CCT2	-1.202565	-2.8824075	-1.4696883	-1.8515536000000001
LOC102724788///PRODH	-1.202403	0.7383048	1.3050355	0.2803124333333333
NBEAL2	1.202306	0.9861076	-0.333449	0.6183215333333334
BLM	1.202231	-0.5618784	1.2210836	0.6204787333333334
GSR	1.201782	0.2003669	0.537237	0.6464619666666666
NRL	1.201443	-0.343718	0.1590956	0.33894019999999997
BAHD1	1.201305	-0.2853586	-1.0573946	-0.04714940000000001
ZNF248	-1.201174	1.7979819	-1.5579522	-0.3203814333333333
SEC61A1	-1.200636	1.883457	0.4679861	0.38360236666666664
TRAPPC12	1.20058	0.8970206	2.7893259	1.6289755
TMCC2	1.19978	0.5671316	2.9644952	1.5771356
MIA	-1.199634	0.8243805	0.5092835	0.04467666666666662
EFR3A	1.199588	4.1969221	1.3381869	2.244899
EXOC3	-1.199419	0.7925866	0.8057003	0.13295596666666668
FPGS	1.199236	-0.9180403	-0.2304966	0.01689969999999998
EID1	1.199111	-0.9784785	1.5850527	0.6018950666666667
KHDRBS2	1.198638	0.1806297	0.7845873	0.7212850000000001
TSC1	1.197921	0.2688793	-1.9923758	-0.17519183333333332
DDI2///RSC1A1	1.197085	-2.1467594	-0.1202147	-0.35662970000000005
ADAMTSL3	1.197045	1.5199282	-0.048698	0.8894250666666667
SPTSSA	1.196676	-1.3382817	-1.240062	-0.46055589999999996
KLHL18	1.196587	-1.0618359	-3.1390501	-1.0014329999999998
SLBP	1.196527	1.2373281	1.3591607	1.2643386
WASF1	-1.195453	-4.839861	-1.3140951	-2.449803033333333
OSBPL2	1.195247	0.9853664	1.6315503	1.2707212333333333
MLF2	-1.195223	-0.9321366	-1.1643117	-1.0972237666666667
SRSF7	-1.195176	-7.8613765	-3.9037259	-4.3200928
CENPF	1.194949	3.511272	1.7498976	2.1520395333333333
NENF	-1.194809	-2.403503	-2.3074575	-1.9685898333333334
ZBTB40	1.194696	1.8077647	-0.997173	0.6684292333333333
RGS1	1.194427	-1.8592934	-1.5020175	-0.7222946333333334
CDK5R1	1.194379	-1.6178784	-3.7110697	-1.3781897
INTS9	1.194371	2.2532858	2.2909427	1.9128664999999998
Igk	1.192733	0.9283508	0.7137931	0.9449589666666668
CAPN5	-1.191859	1.1204294	0.2463498	0.058306733333333305
ZNF318	1.191687	1.0379248	-0.2937145	0.6452990999999999
GDI2	1.191583	1.3518155	1.7597377	1.4343787333333335
ASXL3	1.191368	0.8951262	0.3670779	0.8178573666666665
TLL2	-1.190375	-1.4014531	-4.0482796	-2.2133692333333332
KYAT1	-1.190233	0.0617548	-0.0086786	-0.3790522666666667
IRAK1	-1.189239	1.7402081	-1.4525505	-0.3005271333333333
SF3A3	-1.188455	-1.4456659	-1.8939267	-1.5093492
CTCF	-1.188439	1.6005467	2.8039919	1.0720332000000001
RHOBTB2	1.188335	2.5348621	-1.892256	0.6103137
SFRP4	1.188225	1.9082113	0.7232581	1.2732314666666669
COG4	-1.188027	2.0674461	2.8464907	1.2419699333333334
SCAND2P	-1.187929	0.7505835	1.6462128	0.4029557666666667
NFKB2	-1.186904	-3.9791137	-4.8183492	-3.3281223000000004
